token,tag,tag_STTS,lemma_gold,lemma_pred
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
parallel,ADJ,ADJD,Parallel,parallel
also,ADV,ADV,also,also
bleibst,VERB,VVFIN,bleibst,bleib
du,PRON,PPER,du,du
auf,ADP,APPR,auf,auf
der,DET,ART,der,der
Startebene,NOUN,NN,Startebene,Startebene
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
das,PRON,PDS,Das,das
hab,AUX,VAFIN,habe,haben
ich,PRON,PPER,ich,ich
_,PUNCT,$.,.,_
das,PRON,PDS,Das,Das
geht,VERB,VVFIN,geht,gehen
klar,ADJ,ADJD,klar,klar
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
ich,PRON,PPER,Ich,ich
glaube,VERB,VVFIN,glaube,glauben
_,PUNCT,"$,",",",_
du,PRON,PPER,du,du
bist,AUX,VAFIN,bist,sein
ziemlich,ADV,ADV,ziemlich,ziemlich
talentiert,ADJ,ADJD,talentiert,talentiert
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
schmeichelst,VERB,VVFIN,schmeichelst,schmeicheln
mir,PRON,PPER,mir,mir
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,Jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
von,ADP,APPR,von,von
diesem,DET,PDAT,diesem,dieser
Punkt,NOUN,NN,Punkt,Punkt
_,PUNCT,$.,.,_
da,ADV,ADV,Da,da
bist,AUX,VAFIN,bist,sein
du,PRON,PPER,du,du
hast,AUX,VAFIN,hast,haben
du,PRON,PPER,du,du
in,ADP,APPR,in,in
der,DET,ART,der,der
Mitte,NOUN,NN,Mitte,Mitte
des,DET,ART,des,des
in,ADP,APPR,in,in
der,DET,ART,der,der
Mitte,NOUN,NN,Mitte,Mitte
des,DET,ART,des,des
Blattes,NOUN,NN,Blattes,Blattes
diese,DET,PDAT,diese,dies
Äpfel,NOUN,NN,Äpfel,Äpfel
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
du,PRON,PPER,Du,du
müsstest,VERB,VMFIN,müsstest,müssen
jetzt,ADV,ADV,jetzt,jetzt
eigentlich,ADV,ADV,eigentlich,eigentlich
mit,ADP,APPR,mit,mit
deiner,DET,PPOSAT,deiner,dein
Linie,NOUN,NN,Linie,Linie
_,PUNCT,$.,.,_
hör,VERB,VVIMP,Hör,hören
erstmal,ADV,ADV,erstmal,erstmal
auf,PART,PTKVZ,auf,auf
_,PUNCT,$.,.,_
ich,PRON,PPER,Ich,ich
will,VERB,VMFIN,will,wollen
dir,PRON,PPER,dir,dir
erstmal,ADV,ADV,erstmal,erstmal
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
du,PRON,PPER,du,du
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
dann,ADV,ADV,Dann,dann
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
jetzt,ADV,ADV,jetzt,jetzt
ein,DET,ART,ein,ein
bisschen,NOUN,NN,bisschen,bisschen
nach,ADP,APPR,nach,nach
links,ADV,ADV,links,link
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
verharrst,VERB,VVFIN,verharrst,verharren
du,PRON,PPER,du,du
erstmal,ADV,ADV,erstmal,erstmal
an,ADP,APPR,an,an
diesem,DET,PDAT,diesem,dieser
Punkt,NOUN,NN,Punkt,Punkt
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
verharrst,VERB,VVFIN,verharrst,verharren
erstmal,ADV,ADV,erstmal,erstmal
an,ADP,APPR,an,an
dem,DET,ART,dem,dem
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
führst,VERB,VVFIN,führst,führen
du,PRON,PPER,du,du
jetzt,ADV,ADV,jetzt,jetzt
die,DET,ART,die,die
Linie,NOUN,NN,Linie,Linie
weiter,PART,PTKVZ,weiter,weiter
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
ach,INTJ,ITJ,Ach,ach
_,PUNCT,"$,",",",_
du,PRON,PPER,du,du
Scheiße,NOUN,NN,Scheiße,Scheiss
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
machst,VERB,VVFIN,machst,machen
einen,DET,ART,einen,ein
Kreis,NOUN,NN,Kreis,Kreis
um,ADP,APPR,um,um
diesen,DET,PDAT,diesen,dies
Chirurg,NOUN,NN,Chirurg,Chirurg
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
du,PRON,PPER,Du,du
ziehst,VERB,VVFIN,ziehst,ziehen
die,DET,ART,die,die
Linie,NOUN,NN,Linie,Linie
einfach,ADJ,ADJD,einfach,einfach
weiter,PART,PTKVZ,weiter,weiter
_,PUNCT,"$,",",",_
die,PRON,PRELS,die,die
du,PRON,PPER,du,du
gerade,ADV,ADV,gerade,gerade
geführt,VERB,VVPP,geführt,führen
hast,AUX,VAFIN,hast,haben
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
_,VERB,VVFIN,gehst,gehen
_,PRON,PPER,du,du
herum,PART,PTKVZ,herum,link
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
du,PRON,PPER,Du,Du
machst,VERB,VVFIN,machst,machen
die,DET,ART,die,die
Linie,NOUN,NN,Linie,Linie
weiter,PART,PTKVZ,weiter,weiter
_,PUNCT,$.,.,_
echt,ADJ,ADJD,Echt,echt
_,PUNCT,$.,?,_
Scheiße,NOUN,NN,Scheiße,Scheiß
_,PUNCT,$.,.,_
_,PRON,PDS,Das,_
ist,AUX,VAFIN,ist,sein
ja,ADV,ADV,ja,ja
richtig,ADJ,ADJD,richtig,richtig
komplex,ADJ,ADJD,komplex,komplex
_,PUNCT,$.,.,_
wo,ADV,PWAV,Wo,wo
sich,PRON,PRF,sich,sich
die,DET,ART,die,die
Linien,NOUN,NN,Linien,Linie
dann,ADV,ADV,dann,dann
schneiden,VERB,VVINF,schneiden,schneiden
_,PUNCT,"$,",",",_
bleibst,VERB,VVFIN,bleibst,bleiben
du,PRON,PPER,du,du
erstmal,ADV,ADV,erstmal,erstmal
stehen,VERB,VVINF,stehen,stehen
_,PUNCT,$.,.,_
dann,ADV,ADV,Dann,dann
ziehst,VERB,VVFIN,ziehst,ziehen
du,PRON,PPER,du,du
den,DET,ART,den,der
Kreis,NOUN,NN,Kreis,Kreis
so,ADV,ADV,so,so
ein,DET,ART,ein,ein
bisschen,PRON,PIS,bisschen,bisschen
weiter,PART,PTKVZ,weiter,weiter
_,PUNCT,"$,",",",_
sodass,SCONJ,KOUS,sodass,sodass
es,PRON,PPER,es,es
dann,ADV,ADV,dann,dann
eine,DET,ART,eine,eine
Diagonale,NOUN,NN,Diagonale,Diagonale
zu,ADP,APPR,zu,zu
der,DET,ART,der,der
Kante,NOUN,NN,Kante,Kante
unten,ADV,ADV,unten,unten
links,ADV,ADV,links,links
von,ADP,APPR,von,von
dem,DET,ART,dem,dem
Brot,NOUN,NN,Brot,Brot
wird,AUX,VAFIN,wird,werden
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
das,PRON,PDS,Das,das
geht,VERB,VVFIN,geht,gehen
mir,PRON,PPER,mir,ich
richtig,ADJ,ADJD,richtig,richtig
ab,PART,PTKVZ,ab,ab
_,PUNCT,$.,.,_
ich,PRON,PPER,Ich,ich
habe,AUX,VAFIN,habe,haben
das,DET,ART,das,das
Gefühl,NOUN,NN,Gefühl,Gefühl
_,PUNCT,"$,",",",_
dass,SCONJ,KOUS,dass,dass
ich,PRON,PPER,ich,ich
etwas,ADV,ADV,etwas,etwas
richtig,ADJ,ADJD,richtig,richtig
mache,VERB,VVFIN,mache,machen
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
links,ADV,ADV,links,link
an,ADP,APPR,an,an
dem,DET,ART,dem,der
Brot,NOUN,NN,Brot,Brot
vorbei,PART,PTKVZ,vorbei,vorbei
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
hast,AUX,VAFIN,Hast,habe
du,PRON,PPER,du,du
auf,ADP,APPR,auf,auf
der,DET,ART,der,der
rechten,ADJ,ADJA,rechten,recht
Seite,NOUN,NN,Seite,Seite
eine,DET,ART,eine,ein
Sanduhr,NOUN,NN,Sanduhr,Sanduhr
_,PUNCT,$.,?,_
dann,ADV,ADV,Dann,dann
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
jetzt,ADV,ADV,jetzt,jetzt
nach,ADP,APPR,nach,nach
rechts,ADV,ADV,rechts,rechts
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
machst,VERB,VVFIN,machst,machen
du,PRON,PPER,du,du
das,PRON,PDS,das,das
jetzt,ADV,ADV,jetzt,jetzt
links,ADV,ADV,links,link
unten,ADV,ADV,unten,unten
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
ist,AUX,VAFIN,ist,sein
links,ADV,ADV,links,link
unten,ADV,ADV,unten,unten
_,PUNCT,$.,.,_
ach,INTJ,ITJ,Ach,Ach
_,PUNCT,"$,",",",_
Scheiße,NOUN,NN,Scheiße,Scheiß
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
Entschuldigung,NOUN,NN,Entschuldigung,Entschuldigung
_,PUNCT,$.,.,_
so,ADV,ADV,So,so
schnell,ADJ,ADJD,schnell,schnell
kann,VERB,VMFIN,kann,können
etwas,PRON,PIS,etwas,etwas
schiefgehen,VERB,VVINF,schiefgehen,schiefgehen
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
bist,AUX,VAFIN,bist,sein
du,PRON,PPER,du,du
praktisch,ADJ,ADJD,praktisch,praktisch
auf,ADP,APPR,auf,auf
der,DET,ART,der,der
Höhe,NOUN,NN,Höhe,Höhe
von,ADP,APPR,von,von
also,ADV,ADV,also,also
zwischen,ADP,APPR,zwischen,zwischen
Zahnbürste,NOUN,NN,Zahnbürste,Zahnbürste
und,CONJ,KON,und,und
Sanduhr,NOUN,NN,Sanduhr,Sanduhr
_,PUNCT,$.,.,_
ach,INTJ,ITJ,Ach,Ach
_,PUNCT,"$,",",",_
Scheiße,NOUN,NN,Scheiße,Scheiß
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
müsstest,VERB,VMFIN,müsstest,müssen
eigentlich,ADV,ADV,eigentlich,eigentlich
schon,ADV,ADV,schon,schon
so,ADV,ADV,so,so
dazwischen,ADV,PAV,dazwischen,dazwischen
sein,AUX,VAINF,sein,sein
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
gehst,VERB,VVFIN,gehst,gehen
jetzt,ADV,ADV,jetzt,jetzt
jedenfalls,ADV,ADV,jedenfalls,jedenfalls
hoch,PART,PTKVZ,hoch,hoch
_,PUNCT,$.,.,_
das,PRON,PDS,Das,das
trifft,VERB,VVFIN,trifft,trifft
es,PRON,PPER,es,sein
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
ich,PRON,PPER,Ich,ich
habe,AUX,VAFIN,habe,haben
da,ADV,ADV,da,da
keinen,DET,PIAT,keinen,kein
Hamburger,NOUN,NN,Hamburger,Hamburger
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
rechts,ADV,ADV,Rechts,Recht
oben,ADV,ADV,oben,oben
ist,AUX,VAFIN,ist,sein
kein,DET,PIAT,kein,kein
Hamburger,NOUN,NN,Hamburger,Hamburger
bei,ADP,APPR,bei,bei
dir,PRON,PPER,dir,du
_,PUNCT,$.,?,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
dann,ADV,ADV,Dann,dann
ist,AUX,VAFIN,ist,sein
da,ADV,ADV,da,da
eben,ADV,ADV,eben,eben
Getreide,NOUN,NN,Getreide,Getreide
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
gehst,VERB,VVFIN,gehst,gehen
jetzt,ADV,ADV,jetzt,jetzt
aber,ADV,ADV,aber,aber
nicht,PART,PTKNEG,nicht,nicht
so,ADV,ADV,so,so
hoch,PART,PTKVZ,hoch,hoch
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
müsstest,VERB,VMFIN,müsstest,müssen
jetzt,ADV,ADV,jetzt,jetzt
zwischen,ADP,APPR,zwischen,zwischen
Zahnbürste,NOUN,NN,Zahnbürste,Zahnbürste
und,CONJ,KON,und,und
Sanduhr,NOUN,NN,Sanduhr,Sanduhr
sein,AUX,VAINF,sein,sein
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
jetzt,ADV,ADV,jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
links,ADV,ADV,links,link
über,ADP,APPR,über,über
der,DET,ART,der,der
über,ADP,APPR,über,über
die,DET,ART,die,die
Zahnbürste,NOUN,NN,Zahnbürste,Zahnbürste
hinüber,PART,PTKVZ,hinüber,hinüber
praktisch,ADJ,ADJD,Praktisch,praktisch
also,ADV,ADV,also,also
bei,ADP,APPR,bei,bei
diesem,DET,PDAT,diesem,dies
Bild,NOUN,NN,Bild,Bild
_,PUNCT,$.,.,_
die,DET,ART,Die,der
Entfernung,NOUN,NN,Entfernung,Entfernung
ist,AUX,VAFIN,ist,sein
ja,ADV,ADV,ja,ja
immer,ADV,ADV,immer,immer
noch,ADV,ADV,noch,noch
so,ADV,ADV,so,so
zwei,NUM,CARD,zwei,zwei
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
über,ADP,APPR,über,über
der,DET,ART,der,der
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
jetzt,ADV,ADV,jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
auf,ADP,APPR,auf,auf
die,DET,ART,die,der
Höhe,NOUN,NN,Höhe,Höhe
von,ADP,APPR,von,von
den,DET,ART,den,die
auf,ADP,APPR,auf,auf
die,DET,ART,die,die
auf,ADP,APPR,auf,auf
die,DET,ART,die,die
Höhe,NOUN,NN,Höhe,Höhe
von,ADP,APPR,von,von
der,DET,ART,der,der
Zahnpasta,NOUN,NN,Zahnpasta,Zahnpasta
praktisch,ADJ,ADJD,praktisch,praktisch
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
gehst,VERB,VVFIN,gehst,gehen
nach,ADP,APPR,nach,nach
unten,ADV,ADV,unten,unt
noch,ADV,ADV,noch,noch
ein,DET,ART,ein,ein
bisschen,ADV,ADV,bisschen,bisschen
weiter,ADV,ADV,weiter,weit
herunter,PART,PTKVZ,herunter,herunter
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
warst,AUX,VAFIN,warst,sein
gerade,ADV,ADV,gerade,gerade
oben,ADV,ADV,oben,oben
links,ADV,ADV,links,links
bei,ADP,APPR,bei,bei
der,DET,ART,der,der
Zahnbürste,NOUN,NN,Zahnbürste,Zahnbürste
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
jetzt,ADV,ADV,jetzt,jetzt
ziehe,VERB,VVFIN,ziehe,ziehen
ich,PRON,PPER,ich,ich
einfach,ADJ,ADJD,einfach,einfach
nur,ADV,ADV,nur,nur
bis,ADP,APPR,bis,bis
hier,ADV,ADV,hier,hier
runter,PART,PTKVZ,runter,runter
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
jetzt,ADV,ADV,jetzt,jetzt
ziehst,VERB,VVFIN,ziehst,ziehen
du,PRON,PPER,du,du
eine,DET,ART,eine,ein
Diagonale,NOUN,NN,Diagonale,Diagonale
_,PUNCT,$.,.,_
aber,CONJ,KON,Aber,aber
_,PRON,PPER,du,_
_,VERB,VVFIN,ziehst,_
so,ADV,ADV,so,so
_,DET,ART,eine,sein
_,NOUN,NN,Diagonale,_
_,PUNCT,"$,",",",_
dass,SCONJ,KOUS,dass,dass
du,PRON,PPER,du,du
am,ADP,APPRART,am,am
Ende,NOUN,NN,Ende,Ende
rechts,ADV,ADV,rechts,recht
unten,ADV,ADV,unten,unten
bei,ADP,APPR,bei,bei
den,DET,ART,den,der
Büchern,NOUN,NN,Büchern,Buch
bist,AUX,VAFIN,bist,sein
_,PUNCT,$.,.,_
aber,CONJ,KON,Aber,aber
warte,VERB,VVFIN,warte,warten
noch,ADV,ADV,noch,noch
so,ADV,ADV,so,so
drei,NUM,CARD,drei,drei
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
vielleicht,ADV,ADV,vielleicht,vielleicht
zwei,NUM,CARD,zwei,zwei
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
unter,ADP,APPR,unter,unter
den,DET,ART,den,der
Büchern,NOUN,NN,Büchern,Buch
_,PUNCT,$.,!,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
dann,ADV,ADV,Dann,dann
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
jetzt,ADV,ADV,jetzt,jetzt
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
machst,VERB,VVFIN,machst,machen
du,PRON,PPER,du,du
wieder,ADV,ADV,wieder,wieder
eine,DET,ART,eine,eine
Waagerechte,NOUN,NN,Waagerechte,waagerecht
einfach,ADJ,ADJD,einfach,einfach
nach,ADP,APPR,nach,nach
links,ADV,ADV,links,links
bis,ADP,APPR,bis,bis
so,ADV,ADV,so,so
einen,DET,ART,einen,ein
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
neben,ADP,APPR,neben,neben
die,DET,ART,die,das
Bücher,NOUN,NN,Bücher,Buch
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
nach,ADP,APPR,nach,nach
oben,ADV,ADV,oben,oben
so,ADV,ADV,so,so
einen,DET,ART,einen,ein
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
über,ADP,APPR,über,über
die,DET,ART,die,die
Bücher,NOUN,NN,Bücher,Buch
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
nach,ADV,ADV,nach,nach
rechts,ADV,ADV,rechts,recht
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
du,PRON,PPER,Du,du
gehst,VERB,VVFIN,gehst,gehen
oben,ADV,ADV,oben,oben
rechts,ADV,ADV,rechts,rechte
an,ADP,APPR,an,an
dem,DET,ART,dem,dem
Hamburger,NOUN,NN,Hamburger,Hamburger
vorbei,PART,PTKVZ,vorbei,vorbei
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
umrundest,VERB,VVFIN,rundest,umrunden
die,DET,ART,die,die
Ecke,NOUN,NN,Ecke,Ecke
so,ADV,ADV,so,so
ein,DET,ART,ein,ein
bisschen,PRON,PIS,bisschen,bisschen
ab,PART,PTKVZ,ab,ab
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
und,CONJ,KON,Und,und
dann,ADV,ADV,dann,dann
bleibst,VERB,VVFIN,bleibst,bleiben
du,PRON,PPER,du,du
erstmal,ADV,ADV,erstmal,erstmal
stehen,VERB,VVINF,stehen,stehen
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
und,CONJ,KON,Und,und
da,ADV,ADV,da,da
ist,AUX,VAFIN,ist,sein
es,PRON,PPER,es,es
etwas,ADV,ADV,etwas,etwas
rund,ADV,ADV,rund,rund
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
hast,AUX,VAFIN,Hast,haben
du,PRON,PPER,du,Sie
ganz,ADV,ADV,ganz,ganz
unten,ADV,ADV,unten,unten
rechts,ADV,ADV,rechts,rechts
einen,DET,ART,einen,ein
König,NOUN,NN,König,König
_,PUNCT,$.,?,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
muss,VERB,VMFIN,Muss,müssen
man,PRON,PIS,man,man
aber,ADV,ADV,aber,aber
wieder,ADV,ADV,wieder,wieder
an,ADP,APPR,an,an
dieser,DET,PDAT,dieser,dies
Sanduhr,NOUN,NN,Sanduhr,Sanduhr
vorbei,PART,PTKVZ,vorbei,vorbei
_,VERB,VVINF,gehen,_
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
gehst,VERB,VVFIN,gehst,gehen
jetzt,ADV,ADV,jetzt,jetzt
nach,ADP,APPR,nach,nach
unten,ADV,ADV,unten,unten
bis,ADP,APPR,bis,bis
so,ADV,ADV,so,so
_,PUNCT,$.,.,_
also,ADV,ADV,Also,Also
_,PUNCT,$.,.,_.
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
du,PRON,PPER,Du,du
bist,AUX,VAFIN,bist,sein
ein,DET,ART,ein,ein
bisschen,ADV,ADV,bisschen,bisschen
weiter,ADV,ADV,weiter,weit
rechts,ADV,ADV,rechts,rechts
_,PUNCT,$.,.,_
okay,PART,PTKANT,Okay,Okay
_,PUNCT,$.,.,_
dann,ADV,ADV,Dann,dan
machst,VERB,VVFIN,machst,machen
_,PRON,PPER,du,_
eine,DET,ART,eine,ein
Diagonale,NOUN,NN,Diagonale,Diagonale
nach,ADP,APPR,nach,nach
links,ADV,ADV,links,link
und,ADV,ADV,und,und
zwar,ADV,ADV,zwar,zwar
so,ADV,ADV,so,so
_,PUNCT,"$,",",",_
dass,SCONJ,KOUS,dass,dass
du,PRON,PPER,du,du
so,ADV,ADV,so,so
anderthalb,ADJ,ADJA,anderthalb,anderthalb
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
über,ADP,APPR,über,über
der,DET,ART,der,der
Kante,NOUN,NN,Kante,Kante
oben,ADV,ADV,oben,oben
links,ADV,ADV,links,link
von,ADP,APPR,von,von
dem,DET,ART,dem,dem
König,NOUN,NN,König,König
bist,AUX,VAFIN,bist,sein
und,CONJ,KON,und,und
ein,DET,ART,ein,ein
bisschen,PRON,PIS,bisschen,bisschen
und,CONJ,KON,und,und
anderthalb,ADJ,ADJA,anderthalb,anderthalb
Zentimeter,NOUN,NN,Zentimeter,Zentimeter
weiter,ADV,ADV,weiter,weiter
links,ADV,ADV,links,link
_,PUNCT,$.,.,_
jetzt,ADV,ADV,Jetzt,jetzt
gehst,VERB,VVFIN,gehst,gehen
du,PRON,PPER,du,du
parallel,ADJ,ADJD,parallel,parallel
runter,PART,PTKVZ,runter,runter
_,PUNCT,"$,",",",_
sodass,VERB,VVFIN,sodass,sodass
du,PRON,PPER,du,du
_,VERB,VVFIN,VERBst,_
_,PUNCT,$.,.,_
genau,PART,PTKANT,Genau,Genau
_,PUNCT,$.,.,.
sodass,SCONJ,KOUS,Sodass,sodass
du,PRON,PPER,du,du
ungefähr,ADJ,ADJD,ungefähr,ungefähr
auf,ADP,APPR,auf,auf
der,DET,ART,der,der
gleichen,ADJ,ADJA,gleichen,gleich
Höhe,NOUN,NN,Höhe,Höhe
