token,tag,tag_STTS,lemma_gold,lemma_pred
Gaststätte,NOUN,NN,Gaststätte,Gaststätte
suchten,VERB,VVFIN,suchen,suchen
",",PUNCT,"$,",",",
in,ADP,APPR,in,
der,DET,PRELS,der,
man,PRON,PIS,man,
das,DET,ART,der,
originelle,ADJ,ADJA,originell,originell
Gericht,NOUN,NN,Gericht,Gericht
"""",PUNCT,$(,"""",
Labskaus,NOUN,NN,Labskaus,Labskaus
"""",PUNCT,$(,"""",
essen,VERB,VVINF,essen,essen
könnte,AUX,VMFIN,können,
",",PUNCT,"$,",",",
verlief,VERB,VVFIN,verlaufen,verlaufen
unsere,DET,PPOSAT,unser,
Suche,NOUN,NN,Suche,Suche
zunächst,ADV,ADV,zunächst,zunächst
erfolglos,ADV,ADJD,erfolglos,erfolglos
.,PUNCT,$.,.,
Als,SCONJ,KOUS,als,
wir,PRON,PPER,wir,
dann,ADV,ADV,dann,dann
Schritt,NOUN,NN,Schritt,Schritt
für,ADP,APPR,für,
Schritt,NOUN,NN,Schritt,Schritt
durch,ADP,APPR,durch,
den,DET,ART,der,
Versicherungsbogen,NOUN,NN,Versicherungsbogen,Versicherungsbogen
gingen,VERB,VVFIN,gehen,gehen
",",PUNCT,"$,",",",
wurden,AUX,VAFIN,werden,
die,DET,ART,der,
Hälfte,NOUN,NN,Hälfte,Hälfte
der,DET,ART,der,
von,ADP,APPR,von,
mir,PRON,PPER,ich,
gemachten,ADJ,ADJA,gemacht,gemacht
Angaben,NOUN,NN,Angabe,Angabe
nur,ADV,ADV,nur,nur
fehlerhaft,ADV,ADJD,fehlerhaft,fehlerhaft
oder,CCONJ,KON,oder,
gar,ADV,ADV,gar,gar
nicht,PART,PTKNEG,nicht,
übernommen,VERB,VVPP,übernehmen,übernehmen
.,PUNCT,$.,.,
Also,ADV,ADV,also,also
für,ADP,APPR,für,
eine,DET,ART,ein,
Nacht,NOUN,NN,Nacht,Nacht
reicht,VERB,VVFIN,reichen,reichen
es,PRON,PPER,es,
",",PUNCT,"$,",",",
aber,CCONJ,KON,aber,
nicht,PART,PTKNEG,nicht,
noch,ADV,ADV,noch,noch
einmal,ADV,ADV,einmal,einmal
.,PUNCT,$.,.,
Also,ADV,ADV,also,also
wenn,SCONJ,KOUS,wenn,
die,DET,ART,der,
Bedienung,NOUN,NN,Bedienung,Bedienung
mitte,NOUN,ADV,mitte,Mitte
40,NUM,CARD,40,40
und,CCONJ,KON,und,
blond,ADJ,ADJD,blond,blond
war,AUX,VAFIN,sein,
",",PUNCT,"$,",",",
war,AUX,VAFIN,sein,
es,PRON,PPER,es,
keine,PRON,PIAT,kein,
Angestellte,NOUN,NN,Angestellte,Angestellter
",",PUNCT,"$,",",",
sondern,CCONJ,KON,sondern,
die,DET,ART,der,
"""",PUNCT,$(,"""",
Chefin,NOUN,NN,Chefin,Chefin
"""",PUNCT,$(,"""",
selbst,ADV,ADV,selbst,selbst
.,PUNCT,$.,.,
Also,ADV,ADV,also,also
wurde,AUX,VAFIN,werden,
von,ADP,APPR,von,
der,DET,ART,der,
Vodafone,PROPN,NN,Vodafone,
-,PUNCT,$(,-,
Seite,NOUN,NN,Seite,Seite
das,DET,ART,der,
Update,NOUN,NN,Update,Update
für,ADP,APPR,für,
den,DET,ART,der,
Schneeleoparden,NOUN,NN,Schneeleopard,Schneeleoparden
auf,ADP,APPR,auf,
eine,DET,ART,ein,
CD,NOUN,NN,CD,CD
gebrannt,VERB,VVPP,brennen,brennen
und,CCONJ,KON,und,
mir,PRON,PPER,ich,
in,ADP,APPR,in,
die,DET,ART,der,
Hand,NOUN,NN,Hand,Hand
gedrückt,VERB,VVPP,drücken,drücken
--,PUNCT,$(,--,
gratis,ADV,ADJD,gratis,gratis
.,PUNCT,$.,.,
An,ADP,APPR,an,
den,DET,ART,der,
anderen,ADJ,ADJA,ander,anderer
Tischen,NOUN,NN,Tisch,Tisch
sah,VERB,VVFIN,sehen,sehen
es,PRON,PPER,es,
nicht,PART,PTKNEG,nicht,
besser,ADJ,ADJD,gut,gut
aus,ADP,PTKVZ,aus,
.,PUNCT,$.,.,
Anders,ADV,ADV,anders,anders
kann,AUX,VMFIN,können,
ich,PRON,PPER,ich,
es,PRON,PPER,es,
nicht,PART,PTKNEG,nicht,
ausdrücken,VERB,VVINF,ausdrücken,ausdrücken
.,PUNCT,$.,.,
Ansonsten,ADV,ADV,ansonsten,ansonsten
gemütliche,ADJ,ADJA,gemütlich,gemütlich
Bar,NOUN,NN,Bar,Bar
mit,ADP,APPR,mit,
innenstadtüblichen,ADJ,ADJA,innenstadtüblichen,innenstadtüblich
Preisen,NOUN,NN,Preis|Preisen,Preis
und,CCONJ,KON,und,
spätabendlicher,ADJ,ADJA,spätabendlicher,spätabendlich
Küche,NOUN,NN,Küche,Küche
.,PUNCT,$.,.,
Ansonsten,ADV,ADV,ansonsten,ansonsten
gibt,VERB,VVFIN,geben,geben
es,PRON,PPER,es,
eine,DET,ART,ein,
Auswahl,NOUN,NN,Auswahl,Auswahl
an,ADP,APPR,an,
verschiedenen,ADJ,ADJA,verschieden,verschieden
Kraft,NOUN,TRUNC,Kraft,Kraft
-,PUNCT,$(,-,
und,CCONJ,KON,und,
Cardiogeräten,NOUN,NN,Cardiogeräten,Cardiogerät
.,PUNCT,$.,.,
Ansonsten,ADV,ADV,ansonsten,ansonsten
war,AUX,VAFIN,sein,
alles,PRON,PIS,alle,
bestens,ADJ,ADV,bestens,bestens
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
alle,PRON,PIAT,alle,
anderen,ADJ,ADJA,ander,anderer
Speisen,NOUN,NN,Speise|Speisen,Speise
und,CCONJ,KON,und,
der,DET,ART,der,
Kuchen,NOUN,NN,Kuchen,Kuchen
aus,ADP,APPR,aus,
eigener,ADJ,ADJA,eigen,eigen
Herstellung,NOUN,NN,Herstellung,Herstellung
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
das,DET,ART,der,
passende,ADJ,ADJA,passend,passend
Preis,NOUN,NN,Preis,Preis
-,PUNCT,$(,-,
Leistungsverhältnis,NOUN,NN,Leistungsverhältnis,Leistungsverhältnis
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
das,DET,ART,der,
Servieren,NOUN,NN,Servieren,Servieren
der,DET,ART,der,
Speisen,NOUN,NN,Speise|Speisen,Speise
ging,VERB,VVFIN,gehen,gehen
auffallend,ADV,ADJD,auffallend,auffallend
schnell,ADJ,ADJD,schnell,schnell
",",PUNCT,"$,",",",
also,ADV,ADV,also,also
ich,PRON,PPER,ich,
könnte,AUX,VMFIN,können,
nicht,PART,PTKNEG,nicht,
so,ADV,ADV,so,so
schnell,ADV,ADJD,schnell,schnell
kochen,VERB,VVINF,kochen,kochen
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
eine,DET,ART,ein,
anschließende,ADJ,ADJA,anschließend,anschließend
Reklamation,NOUN,NN,Reklamation,Reklamation
mit,ADP,APPR,mit,
einer,DET,ART,ein,
Überprüfung,NOUN,NN,Überprüfung,Überprüfung
der,DET,ART,der,
Gläser,NOUN,NN,Glas,Glas
brachte,VERB,VVFIN,bringen,bringen
keine,PRON,PIAT,kein,
Verbesserung,NOUN,NN,Verbesserung,Verbesserung
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
für,ADP,APPR,für,
Probetermine,NOUN,NN,Probetermin,Probetermin
nimmt,VERB,VVFIN,nehmen,nehmen
sie,PRON,PPER,sie,
sich,PRON,PRF,er|es|sie,
sehr,ADV,ADV,sehr,sehr
viel,DET,PIAT,viel,
Zeit,NOUN,NN,Zeit,Zeit
und,CCONJ,KON,und,
zeichnet,VERB,VVFIN,zeichnen,zeichnen
alles,PRON,PIS,alle,
genaustens,ADV,ADV,genaustens,genaustens
vor,ADP,PTKVZ,vor,
",",PUNCT,"$,",",",
so,ADV,KOUS,so,so
dass,SCONJ,KOUS,dass,
man,PRON,PIS,man,
sich,PRON,PRF,er|es|sie,
vorstellen,VERB,VVINF,vorstellen,vorstellen
kann,AUX,VMFIN,können,
",",PUNCT,"$,",",",
wie,SCONJ,KOUS,wie,
das,DET,ART,der,
Ergebnis,NOUN,NN,Ergebnis,Ergebnis
ist,VERB,VAFIN,sein,sein
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
hier,ADV,ADV,hier,hier
sind,AUX,VAFIN,sein,
die,DET,ART,der,
Leistungen,NOUN,NN,Leistung,Leistung
top,ADJ,ADJD,top,top
",",PUNCT,"$,",",",
hoffe,VERB,VVFIN,hoffen,hoffen
die,DET,ART,der,
Regulierung,NOUN,NN,Regulierung,Regulierung
auch,ADV,ADV,auch,auch
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
wenn,SCONJ,KOUS,wenn,
ich,PRON,PPER,ich,
nicht,PART,PTKNEG,nicht,
viel,ADV,PIS,viel,viel
von,ADP,APPR,von,
Besuchen,NOUN,NN,Besuch|Besuchen,Besuch
beim,_,,_,
bei,ADP,APPR,bei,
dem,DET,ART,der,
Zahnarzt,NOUN,NN,Zahnarzt,Zahnarzt
halte,VERB,VVFIN,halten,halten
",",PUNCT,"$,",",",
wer,PRON,PWS,wer,
tut,VERB,VVFIN,tun,tun
das,PRON,PDS,der,
schon,ADV,ADV,schon,schon
gerne,ADV,ADV,gerne,gerne
",",PUNCT,"$,",",",
kann,AUX,VMFIN,können,
ich,PRON,PPER,ich,
nur,ADV,ADV,nur,nur
sagen,VERB,VVINF,sagen,sagen
",",PUNCT,"$,",",",
die,DET,ART,der,
Frau,NOUN,NN,Frau,Frau
versteht,VERB,VVFIN,verstehen,verstehen
ihren,DET,PPOSAT,ihr,
Beruf,NOUN,NN,Beruf,Beruf
.,PUNCT,$.,.,
Auch,ADV,ADV,auch,auch
wenn,SCONJ,KOUS,wenn,
man,PRON,PIS,man,
einen,DET,ART,ein,
Termin,NOUN,NN,Termin,Termin
hat,VERB,VAFIN,haben,haben
",",PUNCT,"$,",",",
kann,AUX,VMFIN,können,
/,PUNCT,$(,/,
muß,AUX,VMFIN,müssen,
man,PRON,PIS,man,
mal,ADV,ADV,mal,mal
warten,VERB,VVINF,warten,warten
",",PUNCT,"$,",",",
wie,SCONJ,KOKOM,wie,
bei,ADP,APPR,bei,
Arzt,NOUN,NN,Arzt,Arzt
oder,CCONJ,KON,oder,
Frieseur,NOUN,NN,Frieseur,Frieseur
das,PRON,PDS,der,
ist,VERB,VAFIN,sein,sein
nun,ADV,ADV,nun,nun
mal,ADV,ADV,mal,mal
so,ADV,ADV,so,so
.,PUNCT,$.,.,
Auf,ADP,APPR,auf,
Fax,NOUN,NN,Fax,Fax
und,CCONJ,KON,und,
Telefonanrufe,NOUN,NN,Telefonanruf,Telefonanruf
wird,AUX,VAFIN,werden,
nicht,PART,PTKNEG,nicht,
reagiert,VERB,VVPP,reagieren,reagieren
.,PUNCT,$.,.,
Auf,ADP,APPR,auf,
unserer,DET,PPOSAT,unser,
Elberadweg,PROPN,NN,Elberadweg,
-,PUNCT,$(,-,
Tour,NOUN,NN,Tour,Tour
haben,AUX,VAFIN,haben,
wir,PRON,PPER,wir,
im,_,,_,
in,ADP,APPR,in,
dem,DET,ART,der,
"""",PUNCT,$(,"""",
Kranhaus,NOUN,NN,Kranhaus,Kranhaus
"""",PUNCT,$(,"""",
einen,DET,ART,ein,
Abend,NOUN,NN,Abend,Abend
verweilen,VERB,VVINF,verweilen,verweilen
können,AUX,VMINF,können,
und,CCONJ,KON,und,
haben,AUX,VAFIN,haben,
es,PRON,PPER,es,
sehr,ADV,ADV,sehr,sehr
genossen,VERB,VVPP,genießen,genießen
.,PUNCT,$.,.,
Aussage,NOUN,NN,Aussage,Aussage
des,DET,ART,der,
Verkäufers,NOUN,NN,Verkäufer,Verkäufers
in,ADP,APPR,in,
15,NUM,CARD,15,15
minuten,NOUN,ADJA,Minute,Minuten
freigeschalten,VERB,VVPP,freigeschalten,freigeschalten
sein,AUX,VAINF,sein,
.,PUNCT,$.,.,
Außenplätze,NOUN,ADJA,Außenplatz,Außenplatz
",",PUNCT,"$,",",",
separates,ADJ,ADJA,separat,separat
Kinderspielzimmer,NOUN,NN,Kinderspielzimmer,Kinderspielzimmer
und,CCONJ,KON,und,
ein,DET,ART,ein,
gemütlicher,ADJ,ADJA,gemütlich,gemütlich
Gastraum,NOUN,NN,Gastraum,Gastraum
.,PUNCT,$.,.,
Außerdem,ADV,PAV,außerdem,außerd
gehört,VERB,VVFIN,gehören,hören
Herr,NOUN,NN,Herr,Herr
Lansky,PROPN,NE,Lansky,
zu,ADP,APPR,zu,
den,DET,ART,der,
Anwälten,NOUN,NN,Anwalt,Anwalt
",",PUNCT,"$,",",",
die,PRON,PRELS,der,
gerade,ADV,ADV,gerade,gerade
herraus,ADV,ADV,herraus,herraus
sagen,VERB,VVFIN,sagen,sagen
",",PUNCT,"$,",",",
wie,SCONJ,KOUS,wie,
die,DET,ART,der,
Chancen,NOUN,NN,Chance,Chance
stehen,VERB,VVFIN,stehen,stehen
",",PUNCT,"$,",",",
den,DET,ART,der,
Fall,NOUN,NN,Fall,Fall
zu,PART,PTKZU,zu,
gewinnen,VERB,VVINF,gewinnen,gewinnen
oder,CCONJ,KON,oder,
nicht,PART,PTKNEG,nicht,
.,PUNCT,$.,.,
Bei,ADP,APPR,bei,
Kontaktanfragen,NOUN,NN,Kontaktanfragen,Kontaktanfrage
wird,AUX,VAFIN,werden,
man,PRON,PIS,man,
bei,ADP,APPR,bei,
Problemen,NOUN,NN,Problem,Problem
wochenlang,ADJ,ADJD,wochenlang,wochenlang
ignoriert,VERB,VVPP,ignorieren,ignorieren
!,PUNCT,$.,!,
!,PUNCT,$.,!,
!,PUNCT,$.,!,
Bei,ADP,APPR,bei,
Rechtsanwalt,NOUN,NN,Rechtsanwalt,Rechtsanwalt
Lansky,PROPN,NE,Lansky,
sind,AUX,VAFIN,sein,
wir,PRON,PPER,wir,
seit,ADP,APPR,seit,
2002,NUM,CARD,2002,2002
Mandanten,NOUN,NN,Mandant,Mandant
.,PUNCT,$.,.,
Bei,ADP,APPR,bei,
unserem,DET,PPOSAT,unser,
nächsten,ADJ,ADJA,nah,nächster
Aufenthalt,NOUN,NN,Aufenthalt,Aufenthalt
auf,ADP,APPR,auf,
Sylt,PROPN,NE,Sylt,
werden,AUX,VAFIN,werden,
wir,PRON,PPER,wir,
ganz,ADV,ADV,ganz,ganz
bestimmt,ADV,ADV,bestimmt,bestimmt
wieder,ADV,ADV,wieder,wieder
hier,ADV,ADV,hier,hier
essen,VERB,VVINF,essen,essen
gehen,VERB,VVINF,gehen,gehen
!,PUNCT,$.,!,
Beim,_,,_,
Bei,ADP,APPR,bei,
dem,DET,ART,der,
Kickboxen,NOUN,NN,Kickboxen,Kickbox
kommen,VERB,VVFIN,kommen,kommen
dann,ADV,ADV,dann,dann
selbstverständlich,ADV,ADJD,selbstverständlich,selbstverständlich
noch,ADV,ADV,noch,noch
verschiedenste,ADJ,ADJA,verschieden,verschiedenst
Tritt,NOUN,NN,Tritt,Tritt
-,PUNCT,$(,-,
Techniken,NOUN,NN,Technik,Technik
dazu,ADV,PTKVZ,dazu,dazu
.,PUNCT,$.,.,
Bester,ADJ,ADJA,gut,best
Kaffee,NOUN,NN,Kaffee,Kaffee
im,_,,_,
in,ADP,APPR,in,
dem,DET,ART,der,
Veedel,PROPN,NN,Veedel,
sowieso,ADV,ADV,sowieso,sowieso
.,PUNCT,$.,.,
biene,NOUN,VVFIN,biene,Biene
maja,NOUN,ADV,Maja,Maja
tanzt,VERB,VVFIN,tanzen,tanzen
.,PUNCT,$.,.,
Bilder,NOUN,NN,Bild,Bild
werden,AUX,VAFIN,werden,
dort,ADV,ADV,dort,dort
gespeichert,VERB,VVPP,speichern,speichern
",",PUNCT,"$,",",",
so,ADV,KOUS,so,so
dass,SCONJ,KOUS,dass,
man,PRON,PIS,man,
auch,ADV,ADV,auch,auch
später,ADV,ADJD,spät,spät
noch,ADV,ADV,noch,noch
Abzüge,NOUN,NN,Abzug,Abzug
bestellen,VERB,VVINF,bestellen,bestellen
kann,AUX,VMFIN,können,
.,PUNCT,$.,.,
Bin,VERB,VAFIN,sein,sein
4:20,NUM,CARD,4:20,4:20
Minuten,NOUN,NN,Minute,Minute
vor,ADP,APPR,vor,
dem,DET,ART,der,
Termin,NOUN,NN,Termin,Termin
.,PUNCT,$.,.,
Bin,VERB,VAFIN,sein,sein
immer,ADV,ADV,immer,immer
wieder,ADV,ADV,wieder,wieder
gern,ADV,ADV,gern,gern
zu,ADP,APPR,zu,
Gast,NOUN,NN,Gast,Gast
.,PUNCT,$.,.,
Bin,AUX,VAFIN,sein,
sehr,ADV,ADV,sehr,sehr
zufrieden,ADJ,ADJD,zufrieden,zufrieden
mit,ADP,APPR,mit,
dem,DET,ART,der,
Ergebnis,NOUN,NN,Ergebnis,Ergebnis
.,PUNCT,$.,.,
Bin,AUX,VAFIN,sein,
via,ADP,APPR,via,
Zeitungsannonce,NOUN,NN,Zeitungsannonce,Zeitungsannonce
im,_,,_,
in,ADP,APPR,in,
dem,DET,ART,der,
Stadtanzeiger,PROPN,NN,Stadtanzeiger,
und,CCONJ,KON,und,
Guller,PROPN,NN,Guller,
auf,ADP,APPR,auf,
Lasting,PROPN,NN,Lasting,
Beauty,PROPN,NE,Beauty,
aufmerksam,ADJ,ADJD,aufmerksam,aufmerksam
geworden,VERB,VAPP,werden,werden
.,PUNCT,$.,.,
Bis,SCONJ,KOUS,bis,
ich,PRON,PPER,ich,
bei,ADP,APPR,bei,
Uwe,PROPN,NE,Uwe,
war,VERB,VAFIN,sein,sein
",",PUNCT,"$,",",",
seit,ADP,APPR,seit,
dem,DET,PDS,der,
gehe,VERB,VVFIN,gehen,gehen
ich,PRON,PPER,ich,
nur,ADV,ADV,nur,nur
noch,ADV,ADV,noch,noch
zu,ADP,APPR,zu,
ihm,PRON,PPER,er,
.,PUNCT,$.,.,
Bis,ADP,APPR,bis,
um,ADP,APPR,um,
vier,NUM,CARD,vier,Vier
auf,ADJ,PTKVZ,auf,auf
?,PUNCT,$.,?,
Blaue,ADJ,ADJA,blau,blau
T,NOUN,NN,T,T
-,PUNCT,$(,-,
Shirt,NOUN,NN,Shirt,Shirt
-,PUNCT,$(,-,
Träger,NOUN,NN,Träger,Träger
langweilen,VERB,VVFIN,langweilen,langweilen
sich,PRON,PRF,er|es|sie,
rund,ADV,ADV,rund,rund
um,ADP,APPR,um,
die,DET,ART,der,
Genius,PROPN,NN,Genius,
-,PUNCT,$(,-,
Bar,PROPN,NN,Bar,
.,PUNCT,$.,.,
Da,SCONJ,KOUS,da,
er,PRON,PPER,er,
ein,DET,ART,ein,
ruhiger,ADJ,ADJA,ruhig,ruhig
Arzt,NOUN,NN,Arzt,Arzt
ist,AUX,VAFIN,sein,
und,CCONJ,KON,und,
alles,PRON,PIS,alle,
erklärt,VERB,VVFIN,erklären,erklären
.,PUNCT,$.,.,
Da,ADV,ADV,da,da
kann,AUX,VMFIN,können,
eine,DET,ART,ein,
Bestellung,NOUN,NN,Bestellung,Bestellung
schon,ADV,ADV,schon,schon
mal,ADV,ADV,mal,mal
untergehen,VERB,VVINF,untergehen,untergehen
.,PUNCT,$.,.,
Da,ADV,ADV,da,da
kann,AUX,VMFIN,können,
man,PRON,PIS,man,
sich,PRON,PRF,er|es|sie,
sicher,ADV,ADV,sicher,sicher
vorstellen,VERB,VVINF,vorstellen,vorstellen
",",PUNCT,"$,",",",
wie,SCONJ,KOUS,wie,
das,DET,ART,der,
Personal,NOUN,NN,Personal,Personal
mit,ADP,APPR,mit,
der,DET,ART,der,
Brille,NOUN,NN,Brille,Brille
umgegangen,VERB,VVPP,umgehen,umgehen
ist,AUX,VAFIN,sein,
.,PUNCT,$.,.,
Da,SCONJ,KOUS,da,
wir,PRON,PPER,wir,
im,_,,_,
in,ADP,APPR,in,
dem,DET,ART,der,
Winter,NOUN,NN,Winter,Winter
dort,ADV,ADV,dort,dort
waren,VERB,VAFIN,sein,sein
",",PUNCT,"$,",",",
konnten,AUX,VMFIN,können,
wir,PRON,PPER,wir,
leider,ADV,ADV,leider,leider
nicht,PART,PTKNEG,nicht,
die,DET,ART,der,
Terrasse,NOUN,NN,Terrasse,Terrasse
direkt,ADV,ADJD,direkt,direkt
am,_,,_,
an,ADP,APPR,an,
dem,DET,ART,der,
Wasser,NOUN,NN,Wasser,Wasser
nutzen,VERB,VVINF,nutzen,nutzen
.,PUNCT,$.,.,
Dabei,ADV,PAV,dabei,dabei
signalisierte,VERB,VVFIN,signalisieren,signalisieren
mir,PRON,PPER,ich,
das,DET,ART,der,
Fahrzeug,NOUN,NN,Fahrzeug,Fahrzeug
",",PUNCT,"$,",",",
dass,SCONJ,KOUS,dass,
sich,PRON,PRF,er|es|sie,
kein,PRON,PIAT,kein,
Wasser,NOUN,NN,Wasser,Wasser
mehr,ADV,ADV,mehr,mehr
im,_,,_,
in,ADP,APPR,in,
dem,DET,ART,der,
Kühlkreislauf,NOUN,NN,Kühlkreislauf,Kühlkreislauf
befinden,VERB,VVINF,befinden,befinden
würde,AUX,VAFIN,werden,
.,PUNCT,$.,.,
Danach,ADV,PAV,danach,danach
haben,AUX,VAFIN,haben,
wir,PRON,PPER,wir,
uns,PRON,PRF,wir,
von,ADP,APPR,von,
der,DET,ART,der,
netten,ADJ,ADJA,nett,nett
Bedienung,NOUN,NN,Bedienung,Bedienung
das,DET,ART,der,
Angebot,NOUN,NN,Angebot,Angebot
der,DET,ART,der,
Tages,NOUN,NN,Tag,Tag
empfehlen,VERB,VVINF,empfehlen,empfehlen
lassen,VERB,VVINF,lassen,lassen
und,CCONJ,KON,und,
zwar,ADV,ADV,zwar,zwar
Atun,NOUN,NE,Atun,Atun
a,ADP,FM,a,
la,X,FM,la,
malaguena,NOUN,FM,malaguena,Malaguena
(,PUNCT,$(,(,
habe,AUX,VAFIN,haben,
ich,PRON,PPER,ich,
mir,PRON,PRF,ich,
extra,ADV,ADV,extra,extra
aufgeschrieben,VERB,VVPP,aufschreiben,aufschreiben
),PUNCT,$(,),
.,PUNCT,$.,.,
Dank,ADP,APPR,dank,
ihm,PRON,PPER,er,
sind,AUX,VAFIN,sein,
unsere,DET,PPOSAT,unser,
Rechtsstreitigkeiten,NOUN,NN,Rechtsstreitigkeit,Rechtsstreitigkeit
positiv,ADV,ADJD,positiv,positiv
verlaufen,VERB,VVPP,verlaufen,verlaufen
.,PUNCT,$.,.,
Daraufhin,ADV,PAV,daraufhin,daraufhin
hat,AUX,VAFIN,haben,
er,PRON,PPER,er,
zu,ADP,APPR,zu,
anderen,ADJ,ADJA,ander,anderer
Gästen,NOUN,NN,Gast,Gast
sich,PRON,PRF,er|es|sie,
beklagt,VERB,VVFIN,beklagen,beklagen
das,SCONJ,KOUS,dass,
wir,PRON,PPER,wir,
kein,PRON,PIAT,kein,
verständnis,NOUN,NN,Verständnis,Verständnis
