token,tag,tag_STTS,lemma_gold,lemma_pred
",",PUNCT,"$,",",",","
wo,ADV,PWAV,wo,wo
man,PRON,PIS,man,man
was,PRON,PWS,was,was
bekommt,VERB,VVFIN,bekommen,bekommen
etc.,ADV,ADV,etc.,etc
Man,PRON,PIS,man,.
hat,AUX,VAFIN,haben,Man
noch,ADV,ADV,noch,haben
genug,DET,PIAT,genug,noch
Zeitpuffer,NOUN,NN,Zeitpuffer,genug
",",PUNCT,"$,",",",Zeitaftel
um,SCONJ,KOUI,um,","
bei,ADP,APPR,bei,um
teuren,ADJ,ADJA,teuer,bei
Händlern,NOUN,NN,Händler,teuer
auch,ADV,ADV,auch,Händler
weggehen,VERB,VVINF,weggehen,auch
zu,PART,PTKZU,zu,weggehen
können,VERB,VMINF,können,zu
und,CONJ,KON,und,können
auf,ADP,APPR,auf,und
günstigere,ADJ,ADJA,günstig,auf
zu,PART,PTKZU,zu,günstig
warten,VERB,VVINF,warten,warten
.,PUNCT,$.,.,.
Besonders,ADV,ADV,besonders,Besondere
als,ADP,APPR,als,als
Mitbringsel,NOUN,NN,Mitbringsel,Mitbringsel
geeignet,ADJ,ADJD,geeignet,geeignet
ist,AUX,VAFIN,sein,sein
alles,PRON,PIS,alle,alles
",",PUNCT,"$,",",",","
was,PRON,PRELS,wer,was
leicht,ADJ,ADJD,leicht,leicht
",",PUNCT,"$,",",",","
klein,ADJ,ADJD,klein,klein
und,CONJ,KON,und,und
zuhause,ADV,ADV,zuhause,zuhause
nicht,PART,PTKNEG,nicht,nicht
zu,PART,PTKZU,zu,zu
bekommen,VERB,VVINF,bekommen,bekomme
ist,AUX,VAFIN,sein,sein
.,PUNCT,$.,.,.
Je,ADV,ADV,je,Je
nach,ADP,APPR,nach,nach
beschenkter,ADJ,ADJA,beschenkt,beschenken
Person,NOUN,NN,Person,Person
sollte,VERB,VMFIN,sollen,sollen
es,PRON,PPER,es,es
schnell,ADJ,ADJD,schnell,schnell
weg,ADV,ADV,weg,weg
sein,AUX,VAINF,sein,sein
(,PUNCT,$(,(,(
zB,ADV,ADV,z.B.,zB
Süßigkeiten,NOUN,NN,Süßigkeit,Süßigkeit
),PUNCT,$(,),)
oder,CONJ,KON,oder,oder
möglichst,ADV,ADV,möglichst,möglichst
lange,ADJ,ADJD,lang,lang
erinnern,VERB,VVINF,erinnern,erinnern
(,PUNCT,$(,(,(
zB,ADV,ADV,z.B.,zB
funktionale,ADJ,ADJA,funktional,funktionale
Einrichtungsgegenstände,NOUN,NN,Einrichtungsgegenstand,Einrichtungsgegenstand
),PUNCT,$(,),)
.,PUNCT,$.,.,.
/,PUNCT,$(,/,/
Anregungen,NOUN,NN,Anregung,Anregung
",",PUNCT,"$,",",",","
Parfüm,NOUN,NN,Parfüm,Parfüm
",",PUNCT,"$,",",",","
CDs,NOUN,NN,CD,CD
",",PUNCT,"$,",",",","
Räucherstäbchen,NOUN,NN,Räucherstäbchen,Räucherstäbchen
",",PUNCT,"$,",",",","
...,PUNCT,$(,...,...
sind,AUX,VAFIN,sein,sein
in,ADP,APPR,in,in
vielen,DET,PIAT,vieler,viel
Gegenden,NOUN,NN,Gegend,Gegend
extrem,UNK,PTKIFG,extrem,extrem
günstig,ADJ,ADJD,günstig,günstig
und,CONJ,KON,und,und
teils,ADV,ADV,teils,teil
sehr,UNK,PTKIFG,sehr,sehr
landestypisch,ADJ,ADJD,landestypisch,landestypisch
sind,AUX,VAFIN,sein,sein
oft,ADV,ADV,oft,oft
extrem,UNK,PTKIFG,extrem,extrem
billig,ADJ,ADJD,billig,billig
(,PUNCT,$(,(,(
1,NUM,CARD,1,1
kg,NOUN,NN,kg,kg
für,ADP,APPR,für,für
5,NUM,CARD,5,5
€,NOUN,NN,€,€
statt,ADP,APPR,statt,statt
40,NUM,CARD,40,40
€,NOUN,NN,€,€
),PUNCT,$(,),)
für,ADP,APPR,für,für
Sammler,NOUN,NN,Sammler,Sammlerin
",",PUNCT,"$,",",",","
z.,ADP,APPRART,z.,zu
B.,NOUN,NN,B.,beispiel
Königs-Datteln,NOUN,NN,Königs-Dattel,König-Dattel
",",PUNCT,"$,",",",","
richtig,ADJ,ADJD,richtig,richtig
reife,ADJ,ADJA,reif,reif
Mangos,NOUN,NN,Mango,Mango
",",PUNCT,"$,",",",","
Bananenketchup,NOUN,NN,Bananenketchup,Bananenketchup
",",PUNCT,"$,",",",","
Elchfleisch,NOUN,NN,Elchfleisch,Elchfleisch
",",PUNCT,"$,",",",","
kräftiger,ADJ,ADJA,kräftig,kräftig
Tee,NOUN,NN,Tee,Tee
",",PUNCT,"$,",",",","
Fruchtsuppe,NOUN,NN,Fruchtsuppe,Fruchtsuppe
",",PUNCT,"$,",",",","
Schoko-Raspeln,NOUN,NN,Schoko-Raspel,Schokoraspel
",",PUNCT,"$,",",",","
...,PUNCT,$.,...,...
Textilien,NOUN,NN,Textilie,Textil
",",PUNCT,"$,",",",","
die,PRON,PRELS,der,der
bei,ADP,APPR,bei,bei
uns,PRON,PPER,uns,wir
vergleichsweise,ADV,ADV,vergleichsweise,vergleichsweise
teuer,ADJ,ADJD,teuer,teuer
sind,AUX,VAFIN,sein,sein
",",PUNCT,"$,",",",","
also,ADV,ADV,also,auch
zB,ADV,ADV,z.B.,zB
Mäntel,NOUN,NN,Mantel,Mantel
",",PUNCT,"$,",",",","
reich,ADJ,ADJD,reich,reich
verzierte,ADJ,ADJA,verziert,verzieren
Blazer,NOUN,NN,Blazer,Blazer
",",PUNCT,"$,",",",","
....,PUNCT,$.,....,....
Achtung,NOUN,NN,Achtung,Achtung
:,PUNCT,$.,:,:
Qualität,NOUN,NN,Qualität,Qualität
der,DET,ART,der,der
Nähte,NOUN,NN,Naht,Naht
",",PUNCT,"$,",",",","
Farbstoffe,NOUN,NN,Farbstoff,Farbstoff
und,CONJ,KON,und,und
Fasern,NOUN,NN,Faser,Faser
teilweise,ADV,ADV,teilweise,teilweise
mies,ADJ,ADJD,mies,mies
!,PUNCT,$.,!,!
Beim,ADP,APPRART,bei,Beim
Geschenk,NOUN,NN,Geschenk,Geschenk
peinlich,ADJ,ADJD,peinlich,peinlich
.,PUNCT,$.,.,.
sich,PRON,PRF,sich,sich
selbst,ADV,ADV,selbst,selbst
kann,VERB,VMFIN,können,können
man,PRON,PIS,man,man
zB,ADV,ADV,z.B.,zB
mitbringen,VERB,VVINF,mitbringen,mitbringen
",",PUNCT,"$,",",",","
was,PRON,PRELS,wer,was
auch,ADV,ADV,auch,auch
als,ADP,APPR,als,als
Mitbringsel,NOUN,NN,Mitbringsel,Mitbringsel
taugt,VERB,VVFIN,taugen,taugen
",",PUNCT,"$,",",",","
was,PRON,PRELS,wer,werden
man,PRON,PIS,man,Man
an,ADP,APPR,an,an
typischen,ADJ,ADJA,typisch,typisch
Genüssen,NOUN,NN,Genuss,Genuss
(,PUNCT,$(,(,(
Essen,NOUN,NN,essen,Essen
/,PUNCT,$(,/,/
Trinken,NOUN,NN,trinken,Trinken
/,PUNCT,$(,/,/
Riechen,NOUN,NN,riechen,Riechen
/,PUNCT,$(,/,/
Hören,NOUN,NN,hören,Hören
/,PUNCT,$(,/,/
Sehen,NOUN,NN,sehen,Sehen
/,PUNCT,$(,/,/
Fühlen,NOUN,NN,fühlen,Fühlen
),PUNCT,$(,),)
für,ADP,APPR,für,für
den,DET,ART,der,der
Fotoabend,NOUN,NN,Fotoabend,Fotoabend
will,VERB,VMFIN,wollen,wollen
/,PUNCT,$(,/,/
braucht,VERB,VVFIN,brauchen,brauchen
(,PUNCT,$(,(,(
zB,ADV,ADV,z.B.,zB
Tunesien,PROPN,NE,Tunesien,Tunesien
20,NUM,CARD,20,20
Stück,NOUN,NN,Stück,Stück
1,NUM,CARD,1,1
Dinar,NOUN,NN,Dinar,Dinar
/,PUNCT,$(,/,/
66,NUM,CARD,66,66
cent,NOUN,NN,Cent,Cent
),PUNCT,$(,),)
",",PUNCT,"$,",",",","
Pflaster,NOUN,NN,Pflaster,Pflaster
",",PUNCT,"$,",",",","
Shampoo,NOUN,NN,Shampoo,Shampoo
",",PUNCT,"$,",",",","
...,PUNCT,$(,...,…
bekannter,ADJ,ADJA,bekannt,bekannt
Marken,NOUN,NN,Marke,Marke
sind,AUX,VAFIN,sein,sein
in,ADP,APPR,in,in
Apotheken,NOUN,NN,Apotheke,Apotheke
original,ADJ,ADJD,original,original
und,CONJ,KON,und,und
deutlich,ADJ,ADJD,deutlich,deutlich
günstiger,ADJ,ADJD,günstig,günstig
.,PUNCT,$.,.,.
Auf,ADP,APPR,auf,Auf
Zollbestimmungen,NOUN,NN,Zollbestimmung,Zollbestimmung
achten,VERB,VVINF,achten,acht
!,PUNCT,$.,!,!
Rückkehr,NOUN,NN,Rückkehr,Rückkehren
für,ADP,APPR,für,für
erste,ADJ,ADJA,erster,erst
12,NUM,CARD,12,12
h,NOUN,NN,h,h
einkaufen,VERB,VVINF,einkaufen,einkaufen
(,PUNCT,$(,(,(
Hbf,NOUN,NN,Hbf.,Hbf
",",PUNCT,"$,",",",","
Tanke,NOUN,NN,Tanke,Tank
),PUNCT,$(,),)
von,ADP,APPR,von,von
Vorbereitung,NOUN,NN,Vorbereitung,Vorbereitung
(,PUNCT,$(,(,(
oben,ADV,ADV,oben,oben
),PUNCT,$(,),)
umgekehrt,ADJ,ADJD,umgekehrt,umkehren
machen,VERB,VVINF,machen,machen
",",PUNCT,"$,",",",","
eMails,NOUN,NN,E-Mail,Email
",",PUNCT,"$,",",",","
Mailbox,NOUN,NN,Mailbox,Mailbox
&,CONJ,KON,&,&
AB,NOUN,NN,AB,AB
",",PUNCT,"$,",",",","
Auto,NOUN,NN,Auto,Auto
checken,VERB,VVINF,checken,check
Matten,NOUN,NN,Matte,Matt
unkomprimiert,ADJ,ADJD,unkomprimiert,unkomprimiert
+,CONJ,KON,+,+
mit,ADP,APPR,mit,mit
offenem,ADJ,ADJA,offen,offen
Ventil,NOUN,NN,Ventil,Ventil
an,ADP,APPR,an,an
trockenem,ADJ,ADJA,trocken,trocken
Ort,NOUN,NN,Ort,Ort
(,PUNCT,$(,(,()
zB,ADV,ADV,z.B.,zB
Schrank,NOUN,NN,Schrank,Schrank
",",PUNCT,"$,",",",","
Bettkasten,NOUN,NN,Bettkasten,Bettkasten
),PUNCT,$(,),)
lagern,VERB,VVINF,lagern,lagern
.,PUNCT,$.,.,.
Schlafsack,NOUN,NN,Schlafsack,Schlafsack
unkomprimiert,ADJ,ADJD,unkomprimiert,unkomprimiert
lagern,VERB,VVINF,lagern,lagern
(,PUNCT,$(,(,()
zB,ADV,ADV,z.B.,zB
in,ADP,APPR,in,in
alten,ADJ,ADJA,alt,alt
Kopfkissenbezug,NOUN,NN,Kopfkissenbezug,Kopfkissenbezug
),PUNCT,$(,),).
verbessern,VERB,VVINF,verbessern,verbessern
",",PUNCT,"$,",",",","
Wikitravel,PROPN,NE,Wikitravel,Wikitravel
EN,NOUN,NN,EN,EN
/,PUNCT,$(,/,/
DE,NOUN,NN,DE,DE
&,CONJ,KON,&,&
"""",PUNCT,$(,"""",
Where,X,FM,Where,Where
I've,X,FM,I've,Ive
been,X,FM,been,be
"""",PUNCT,$(,"""",
-Liste,X,TRUNC,Liste,-Liste
aktualisieren,VERB,VVINF,aktualisieren,aktualisieren
sortieren,VERB,VVINF,sortieren,sortieren
",",PUNCT,"$,",",",","
mithilfe,ADP,APPR,mithilfe,mithilfe
Reiseführer,NOUN,NN,Reiseführer,Reiseführer
sinnig,ADJ,ADJD,sinnig,sinnig
benennen,VERB,VVINF,benennen,benennen
",",PUNCT,"$,",",",","
entwickeln,VERB,VVINF,entwickeln,entwickeln
",",PUNCT,"$,",",",","
verschicken,VERB,VVINF,verschicken,verschicken
",",PUNCT,"$,",",",","
zeigen,VERB,VVINF,zeigen,zeigen
–,PUNCT,$(,–,–
tolle,ADJ,ADJA,toll,toll
Podcast-App,NOUN,NN,Podcast-App,Podcast-App
für,ADP,APPR,für,für
Android,PROPN,NE,Android,Android
OS,NOUN,NN,OS,OS
Apple-Welt,NOUN,NN,Apple-Welt,Apple-Welt
hat,AUX,VAFIN,haben,haben
manchmal,ADV,ADV,manchmal,manchmal
einige,DET,PIAT,einiger,einige
Vorteile,NOUN,NN,Vorteil,Vorteil
–,PUNCT,$(,–,–
vor,ADP,APPR,vor,vor
allem,PRON,PIS,alle,allem
wenn,SCONJ,KOUS,wenn,wenn
es,PRON,PPER,es,es
ums,ADP,APPRART,um,um
Thema,NOUN,NN,Thema,Thema
Podcasts,NOUN,NN,Podcast,Podcasts
geht,VERB,VVFIN,gehen,gehen
.,PUNCT,$.,.,.
iTunes,PROPN,NE,iTunes,iTunes
plus,CONJ,KON,plus,plus
iPhone,PROPN,NE,iPhone,iPhone
oder,CONJ,KON,oder,oder
iPad,PROPN,NE,iPad,iPad
funktioniert,VERB,VVFIN,funktionieren,funktionieren
in,ADP,APPR,in,in
der,DET,ART,der,der
Regel,NOUN,NN,Regel,Regel
reibungslos,ADJ,ADJD,reibungslos,reibungslos
.,PUNCT,$.,.,.
Anders,ADV,ADV,anders,Anders
sieht,VERB,VVFIN,sehen,sehen
es,PRON,PPER,es,es
bei,ADP,APPR,bei,bei
Android,PROPN,NE,Android,Android
OS,NOUN,NN,OS,OS
aus,PART,PTKVZ,aus,aus
.,PUNCT,$.,.,.
Herausforderung,NOUN,NN,Herausforderung,Herausforderung
:,PUNCT,$.,:,:
Podcasts,NOUN,NN,Podcast,Podcast
nicht,PART,PTKNEG,nicht,nicht
mit,ADP,APPR,mit,mit
dem,DET,ART,der,dem
PC,NOUN,NN,PC,PC
sondern,CONJ,KON,sondern,sondern
direkt,ADJ,ADJD,direkt,direkt
mit,ADP,APPR,mit,mit
dem,DET,ART,der,dem
Android-Handy,NOUN,NN,Android-Handy,Android-Handy
über,ADP,APPR,über,über
W-Lan,NOUN,NN,WLAN,W-Lan
abonnieren,VERB,VVINF,abonnieren,abonnieren
und,CONJ,KON,und,und
herunterladen,VERB,VVINF,herunterladen,herunterladen
.,PUNCT,$.,.,.
Lösung,NOUN,NN,Lösung,Lösung
:,PUNCT,$.,:,:
Eine,DET,ART,ein,Ein
Podcast-App,NOUN,NN,Podcast-App,Podcast-App
.,PUNCT,$.,.,.
Aber,CONJ,KON,aber,Aber
welche,PRON,PWS,welche,welch
?,PUNCT,$.,?,?
Anforderungen,NOUN,NN,Anforderung,Anforderung
:,PUNCT,$.,:,:
Die,DET,ART,der,die
App,NOUN,NN,App,App
sollte,VERB,VMFIN,sollen,soll
eine,DET,ART,ein,ein
Liste,NOUN,NN,Liste,Liste
mit,ADP,APPR,mit,mit
Podcast-Feeds,NOUN,NN,Podcast-Feed,Podcast-Feed
verwalten,VERB,VVINF,verwalten,verwalten
",",PUNCT,"$,",",",","
diese,PRON,PDS,dieser,dies
regelmäßig,ADJ,ADJD,regelmäßig,regelmäßig
aktualisieren,VERB,VVINF,aktualisieren,aktualisieren
und,CONJ,KON,und,und
neu,ADJ,ADJA,neu,neu
Folgen,NOUN,NN,Folge,Folge
herunterladen,VERB,VVINF,herunterladen,herunterladen
.,PUNCT,$.,.,.
Und,CONJ,KON,und,und
ja,PART,PTKANT,ja,ja
",",PUNCT,"$,",",",","
es,PRON,PPER,es,es
wäre,AUX,VAFIN,sein,wär
schön,ADJ,ADJD,schön,schön
",",PUNCT,"$,",",",","
wenn,SCONJ,KOUS,wenn,wenn
die,DET,ART,der,die
App,NOUN,NN,App,App
kostenlos,ADJ,ADJD,kostenlos,kostenlos
ist,AUX,VAFIN,sein,sein
.,PUNCT,$.,.,.
Tagesschau-App,NOUN,NN,Tagesschau-App,Tagesschau-App
und,CONJ,KON,und,und
das,DET,ART,der,das
Märchen,NOUN,NN,Märchen,Märchen
von,ADP,APPR,von,von
der,DET,ART,der,der
Wettbewerbsverzerrung,NOUN,NN,Wettbewerbsverzerrung,Wettbewerbsverzerrung
