token,tag,tag_STTS,lemma_gold,lemma_pred
.,_,$.,.,--
Warum,_,PWAV,warum,warum
?,_,$.,?,--
Was,_,PWS,was,was
hast,_,VAFIN,haben,haben
du,_,PPER,du,du
getan,_,VVPP,tun,tun
",",_,"$,",",",--
um,_,KOUI,um,um
sie,_,PPER,sie,sie
zu,_,PTKZU,zu,zu
verärgern,_,VVINF,verärgern,verärgern
?,_,$.,?,--
-,_,$(,-,--
Arbeitet,_,VVFIN,arbeiten,Arbeitet
sie,_,PPER,sie,sie
nicht,_,PTKNEG,nicht,nicht
für,_,APPR,für,für
dich,_,PPER,du,dich
",",_,"$,",",",--
Vince,_,NE,Vince,Vince
?,_,$.,?,--
-,_,$(,-,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
allerdings,_,ADV,allerdings,allerdings
.,_,$.,.,--
Und,_,KON,und,und
bei,_,APPR,bei,bei
E,_,NN,E,E
einfach,_,ADV,einfach,einfach
den,_,ART,der,der
Hörer,_,NN,Hörer,Hörer
aufzulegen,_,VVIZU,auflegen,auflegen
",",_,"$,",",",--
muss,_,VMFIN,müssen,muss
ziemlich,_,ADV,ziemlich,ziemlich
entmannend,_,ADJD,entmannend,entmannend
gewesen,_,VAPP,sein,sein
sein,_,VAFIN,sein,sein
?,_,$.,?,--
Fühlte,_,VVFIN,fühlen,Fühlte
sich,_,PRF,sich,sich
an,_,PTKVZ,an,an
",",_,"$,",",",--
wie,_,KOUS,wie,wie
zum,_,APPRART,zu,zu
Direktor,_,NN,Direktor,Direktor
Reeve,_,NE,Reeve,Reeve
ins,_,APPRART,in,in
Büro,_,NN,Büro,Büro
gerufen,_,VVPP,rufen,rufen
zu,_,PTKZU,zu,zu
werden,_,VAINF,werden,werden
.,_,$.,.,--
Genauso,_,ADV,genauso,genauso
wie,_,KOKOM,wie,wie
er,_,PPER,er,er
",",_,"$,",",",--
werde,_,VAFIN,werden,werden
ich,_,PPER,ich,ich
ihr,_,PPER,sie,ihr
sagen,_,VVINF,sagen,sagen
",",_,"$,",",",--
wie,_,PWAV,wie,wie
es,_,PPER,es,es
ist,_,VAFIN,sein,sein
.,_,$.,.,--
Mach,_,VVIMP,machen,Mach
das,_,PDS,der,der
bitte,_,PTKANT,bitte,bitte
",",_,"$,",",",--
denn,_,KON,denn,denn
ich,_,PPER,ich,ich
mag,_,VMFIN,mögen,mögen
ihr,_,PPER,sie,ihr
nicht,_,PTKNEG,nicht,nicht
aus,_,APPR,aus,aus
dem,_,ART,der,der
Weg,_,NN,Weg,Weg
gehen,_,VVINF,gehen,gehen
.,_,$.,.,--
Nein,_,PTKANT,nein,nein
",",_,"$,",",",--
nein,_,PTKANT,nein,nein
.,_,$.,.,--
Kein,_,PIAT,kein,kein
weiteres,_,ADJA,weiterer,weit
Ausweichen,_,NN,Ausweichen,ausweichen
.,_,$.,.,--
Wir,_,PPER,wir,wir
werden,_,VAFIN,werden,werden
ihr,_,PPER,sie,ihr
sagen,_,VVINF,sagen,sagen
",",_,"$,",",",--
wir,_,PPER,wir,wir
machen,_,VVFIN,machen,machen
keinen,_,PIAT,kein,kein
Film,_,NN,Film,Film
über,_,APPR,über,über
irgendwas,_,PIS,irgendwas,irgendwas
",",_,"$,",",",--
bis,_,KOUS,bis,bis
die,_,ART,der,der
Kameras,_,NN,Kamera,Kamera
tatsächlich,_,ADV,tatsächlich,tatsächlich
für,_,APPR,für,für
"""",_,$(,"""",--
Medellin,_,NE,Medellin,Medellin
"""",_,$(,"""",--
anlaufen,_,VVFIN,anlaufen,anlaufen
.,_,$.,.,--
Sie,_,PPER,sie,sie
wird,_,VAFIN,werden,werden
angepisst,_,ADJD,angepisst,anpissen
sein,_,VAINF,sein,sein
",",_,"$,",",",--
wenn,_,KOUS,wenn,wenn
sie,_,PPER,sie,sie
denkt,_,VVFIN,denken,denken
",",_,"$,",",",--
du,_,PPER,du,du
nimmst,_,VVFIN,nehmen,nimmen
Ari,_,NE,Ari,Ari
ernst,_,PTKVZ,ernst,ernst
.,_,$.,.,--
Er,_,PPER,er,er
sieht,_,VVFIN,sehen,sehen
wie,_,KOKOM,wie,wie
Frankenstein,_,NE,Frankenstein,Frankenstein
aus,_,PTKVZ,aus,aus
.,_,$.,.,--
Immerhin,_,ADV,immerhin,immerhin
läuft,_,VVFIN,laufen,laufen
er,_,PPER,er,er
ohne,_,APPR,ohne,ohne
Krücken,_,NN,Krücke,Krücke
.,_,$.,.,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
ich,_,PPER,ich,ich
dachte,_,VVFIN,denken,denken
",",_,"$,",",",--
er,_,PPER,er,er
wäre,_,VAFIN,sein,sein
glücklicher,_,ADJD,glücklich,glücklich
darüber,_,PAV,darüber,darüber
.,_,$.,.,--
Ich,_,PPER,ich,ich
bin,_,VAFIN,sein,sein
glücklicher,_,ADJD,glücklich,glücklich
darüber,_,PAV,darüber,darüber
.,_,$.,.,--
Wie,_,PWAV,wie,wie
geht,_,VVFIN,gehen,gehen
es,_,PPER,es,es
dir,_,PPER,du,dir
",",_,"$,",",",--
Maggie,_,NE,Maggie,Maggie
?,_,$.,?,--
Langer,_,ADJA,lang,Langer
Tag,_,NN,Tag,Tag
.,_,$.,.,--
Sieht,_,VVFIN,sehen,Sieht
so,_,ADV,so,so
aus,_,PTKVZ,aus,aus
",",_,"$,",",",--
als,_,KOUS,als,als
fängt,_,VVFIN,fangen,fangen
mein,_,PPOSAT,mein,mein
Tag,_,NN,Tag,Tag
gerade,_,ADV,gerade,gerade
an,_,PTKVZ,an,an
.,_,$.,.,--
Hal,_,NE,Hal,Hal
.,_,$.,.,--
Was,_,PWS,was,was
ich,_,PPER,ich,ich
sage,_,VVFIN,sagen,sagen
ist,_,VAFIN,sein,sein
",",_,"$,",",",--
mit,_,APPR,mit,mit
dem,_,ART,der,der
Militär,_,NN,Militär,Militär
ausgenommen,_,VVPP,ausnehmen,ausnehmen
sind,_,VAFIN,sein,sein
es,_,PPER,es,es
vielleicht,_,ADV,vielleicht,vielleicht
vier,_,CARD,vier,vier
Leute,_,NN,Leute,Leute
",",_,"$,",",",--
die,_,PRELS,der,der
genau,_,ADV,genau,genau
wissen,_,VVFIN,wissen,wissen
",",_,"$,",",",--
wie,_,KOUS,wie,wie
dieser,_,PDAT,dieser,dieser
Ort,_,NN,Ort,Ort
funktioniert,_,VVFIN,funktionieren,funktionieren
.,_,$.,.,--
-,_,$(,-,--
Die,_,ART,der,der
Vaginoplastie,_,NN,Vaginoplastie,Vaginoplastie
.,_,$.,.,--
Wird,_,VAFIN,werden,werden
die,_,ART,der,der
Vaginoplastie,_,NN,Vaginoplastie,Vaginoplastie
separat,_,ADJD,separat,separat
gemacht,_,VVPP,machen,machen
?,_,$.,?,--
Genau,_,ADV,genau,genau
.,_,$.,.,--
Das,_,PDS,der,der
wird,_,VAFIN,werden,werden
einzeln,_,ADJD,einzeln,einzeln
gemacht,_,VVPP,machen,machen
.,_,$.,.,--
Ich,_,PPER,ich,ich
möchte,_,VMFIN,mögen,möchten
nicht,_,PTKNEG,nicht,nicht
mehr,_,ADV,mehr,mehr
als,_,KOKOM,als,als
nötig,_,ADJD,nötig,nötig
unter,_,APPR,unter,unter
Narkose,_,NN,Narkose,Narkose
gesetzt,_,VVPP,setzen,setzen
werden,_,VAINF,werden,werden
.,_,$.,.,--
Ich,_,PPER,ich,ich
bekomme,_,VVFIN,bekommen,bekommen
eine,_,ART,ein,ein
Narkose,_,NN,Narkose,Narkose
",",_,"$,",",",--
und,_,KON,und,und
dann,_,ADV,dann,dann
noch,_,ADV,noch,noch
eine,_,PIS,einer,einer
?,_,$.,?,--
Es,_,PPER,es,es
ist,_,VAFIN,sein,sein
ein,_,ART,ein,ein
schwerer,_,ADJA,schwer,schwer
Eingriff,_,NN,Eingriff,Eingriff
mit,_,APPR,mit,mit
einer,_,ART,ein,ein
langen,_,ADJA,lang,lang
Rekonvaleszenz,_,NN,Rekonvaleszenz,Rekonvaleszenz
.,_,$.,.,--
Außerdem,_,PAV,außerdem,außerdem
brauchen,_,VVFIN,brauchen,brauchen
wir,_,PPER,wir,wir
dafür,_,PAV,dafür,dafür
einen,_,ART,ein,ein
Spezialisten,_,NN,Spezialist,Spezialist
.,_,$.,.,--
Aufregend,_,ADJD,aufregend,aufregend
.,_,$.,.,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
das,_,PDS,der,der
ist,_,VAFIN,sein,sein
es,_,PPER,es,es
in,_,APPR,in,in
der,_,ART,der,der
Tat,_,NN,Tat,Tat
.,_,$.,.,--
-,_,$(,-,--
Oh,_,ITJ,oh,Oh
Gott,_,NN,Gott,Gott
.,_,$.,.,--
Das,_,PDS,der,der
reicht,_,VVFIN,reichen,reichen
",",_,"$,",",",--
Dad,_,NE,Dad,Dad
!,_,$.,!,--
Weißt,_,VVFIN,wissen,weißen
du,_,PPER,du,du
",",_,"$,",",",--
wovon,_,PWAV,wovon,wovon
ich,_,PPER,ich,ich
rede,_,VVFIN,reden,reden
?,_,$.,?,--
-,_,$(,-,--
Verstehst,_,VVFIN,verstehen,Verstehst
du,_,PPER,du,du
mich,_,PPER,ich,mich
?,_,$.,?,--
-,_,$(,-,--
Dad,_,NE,Dad,Dad
",",_,"$,",",",--
das,_,PDS,der,der
reicht,_,VVFIN,reichen,reichen
!,_,$.,!,--
Ich,_,PPER,ich,ich
gehe,_,VVFIN,gehen,gehen
",",_,"$,",",",--
ok,_,ADV,ok,ok
.,_,$.,.,--
Ok,_,ADV,ok,Ok
.,_,$.,.,--
Gut,_,ADJD,gut,gut
.,_,$.,.,--
Warte,_,VVIMP,warten,Warte
...,_,$.,...,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
die,_,ART,der,der
DVD,_,NN,DVD,DVD
.,_,$.,.,--
Okay,_,ADV,okay,Okay
",",_,"$,",",",--
ich,_,PPER,ich,ich
sehe,_,VVFIN,sehen,sehen
mal,_,ADV,mal,mal
nach,_,PTKVZ,nach,nach
",",_,"$,",",",--
ob,_,KOUS,ob,ob
wir,_,PPER,wir,wir
noch,_,ADV,noch,noch
gefrorene,_,ADJA,gefroren,gefroren
Soja-Pizza,_,NN,Soja-Pizza,Soja-Pizza
haben,_,VAFIN,haben,haben
.,_,$.,.,--
Ausweise,_,NN,Ausweis,Ausweis
.,_,$.,.,--
-,_,$(,-,-
Hi,_,ITJ,hi,Hi
.,_,$.,.,--
Echt,_,ADV,echt,echt
jetzt,_,ADV,jetzt,jetzt
?,_,$.,?,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
Baby,_,NE,Baby,Baby
",",_,"$,",",",--
man,_,PIS,man,man
kann,_,VMFIN,können,können
euer,_,PPOSAT,euer,euer
Alter,_,NN,Alter,Alter
kaum,_,ADV,kaum,kaum
noch,_,ADV,noch,noch
schätzen,_,VVINF,schätzen,schätzen
",",_,"$,",",",--
wisst,_,VVFIN,wissen,wissen
ihr,_,PPER,ihr,ihr
.,_,$.,.,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
bitte,_,PTKANT,bitte,bitte
.,_,$.,.,--
-,_,$(,-,--
Der,_,ART,der,der
Abend,_,NN,Abend,Abend
gefällt,_,VVFIN,gefallen,gefällen
mir,_,PPER,ich,mir
jetzt,_,ADV,jetzt,jetzt
schon,_,ADV,schon,schon
.,_,$.,.,--
Rachel,_,NE,Rachel,Rachel
?,_,$.,?,--
-,_,$(,-,--
Ja,_,PTKANT,ja,ja
",",_,"$,",",",--
das,_,PDS,der,der
bin,_,VAFIN,sein,sein
ich,_,PPER,ich,ich
.,_,$.,.,--
-,_,$(,-,--
Vielen,_,PIAT,vieler,vieler
Dank,_,NN,Dank,Dank
.,_,$.,.,--
Es,_,PPER,es,es
gefällt,_,VVFIN,gefallen,gefällen
mir,_,PPER,ich,mir
viel,_,ADV,viel,viel
besser,_,ADJD,gut,gut
",",_,"$,",",",--
wenn,_,KOUS,wenn,wenn
wir,_,PPER,wir,wir
einer,_,ART,ein,ein
Meinung,_,NN,Meinung,Meinung
sind,_,VAFIN,sein,sein
.,_,$.,.,--
Ihnen,_,PPER,Sie,ihnen
nicht,_,PTKNEG,nicht,nicht
?,_,$.,?,--
Der,_,ART,der,der
Text,_,NN,Text,Text
des,_,ART,der,der
Kosst,_,NE,Kosst,Kosst
Amojan,_,NE,Amojan,Amojan
",",_,"$,",",",--
wie,_,KOUS,wie,wie
Sie,_,PPER,Sie,sie
wünschten,_,VVFIN,wünschen,wünschen
.,_,$.,.,--
Sehr,_,ADV,sehr,sehr
gut,_,ADJD,gut,gut
.,_,$.,.,--
Also,_,ADV,also,also
?,_,$.,?,--
Legen,_,VVIMP,legen,Legen
Sie,_,PPER,Sie,sie
ihn,_,PPER,er,ihn
auf,_,APPR,auf,auf
meinen,_,PPOSAT,mein,mein
Schreibtisch,_,NN,Schreibtisch,Schreibtisch
.,_,$.,.,--
-,_,$(,-,-
Eminenz,_,NN,Eminenz,Eminenz
",",_,"$,",",",--
darf,_,VMFIN,dürfen,dürfen
ich,_,PPER,ich,ich
offen,_,ADJD,offen,offen
sprechen,_,VVINF,sprechen,sprechen
?,_,$.,?,--
-,_,$(,-,--
Wenn,_,KOUS,wenn,wenn
es,_,PPER,es,es
sein,_,VAINF,sein,sein
muss,_,VMFIN,müssen,muss
.,_,$.,.,--
Dieses,_,PDAT,dieser,dieser
Buch,_,NN,Buch,Buch
wurde,_,VAFIN,werden,werden
seit,_,APPR,seit,seit
700,_,CARD,700,700
Jahren,_,NN,Jahr,Jahr
nicht,_,PTKNEG,nicht,nicht
mehr,_,ADV,mehr,mehr
aus,_,APPR,aus,aus
den,_,ART,der,der
Archiven,_,NN,Archiv,Archiv
geholt,_,VVPP,holen,holen
.,_,$.,.,--
Was,_,PWS,was,was
wollen,_,VMFIN,wollen,wollen
Sie,_,PPER,Sie,sie
damit,_,PAV,damit,damit
sagen,_,VVINF,sagen,sagen
?,_,$.,?,--
Er,_,PPER,er,er
hat,_,VAFIN,haben,haben
dich,_,PPER,du,dich
gebraucht,_,VVPP,brauchen,brauchen
",",_,"$,",",",--
und,_,KON,und,und
du,_,PPER,du,du
hast,_,VAFIN,haben,haben
ihn,_,PPER,er,ihn
im,_,APPRART,in,in
Stich,_,NN,Stich,Stich
gelassen,_,VVPP,lassen,lassen
.,_,$.,.,--
-,_,$(,-,-
Mom,_,NE,Mom,Mom
",",_,"$,",",",--
Dad,_,NE,Dad,Dad
",",_,"$,",",",--
helft,_,VVIMP,helfen,helfen
mir,_,PPER,ich,mir
!,_,$.,!,--
-,_,$(,-,--
Schatz,_,NN,Schatz,Schatz
.,_,$.,.,--
Eddie,_,NE,Eddie,Eddie
wollte,_,VMFIN,wollen,wollen
den,_,ART,der,der
Brand,_,NN,Brand,Brand
in,_,APPR,in,in
sich,_,PRF,sich,sich
löschen,_,VVINF,löschen,löschen
",",_,"$,",",",--
indem,_,KOUS,indem,indem
er,_,PPER,er,er
in,_,APPR,in,in
den,_,ART,der,der
Fluss,_,NN,Fluss,Fluss
sprang,_,VVFIN,springen,springen
.,_,$.,.,--
Siehst,_,VVFIN,sehen,Siehst
du,_,PPER,du,du
?,_,$.,?,--
Es,_,PPER,es,es
ist,_,VAFIN,sein,sein
das,_,ART,der,der
Beste,_,NN,Beste,gute
",",_,"$,",",",--
wenn,_,KOUS,wenn,wenn
wir,_,PPER,wir,wir
uns,_,PPER,wir,sich
in,_,APPR,in,in
diesen,_,PDAT,dieser,dieser
Dingen,_,NN,Ding,Ding
nicht,_,PTKNEG,nicht,nicht
einmischen,_,VVFIN,einmischen,einmischen
.,_,$.,.,--
Aber,_,ADV,aber,aber
er,_,PPER,er,er
kann,_,VMFIN,können,können
nicht,_,PTKNEG,nicht,nicht
schwimmen,_,VVINF,schwimmen,schwimmen
.,_,$.,.,--
Du,_,PPER,du,du
hast,_,VAFIN,haben,hasben
es,_,PPER,es,es
ihm,_,PPER,er,ihm
nie,_,ADV,nie,nie
beigebracht,_,VVPP,beibringen,beibringen
.,_,$.,.,--
Lass,_,VVIMP,lassen,Lass
ihn,_,PPER,er,ihn
das,_,PDS,der,der
lernen,_,VVINF,lernen,lernen
",",_,"$,",",",--
wie,_,KOUS,wie,wie
ich,_,PPER,ich,ich
es,_,PPER,es,es
tat,_,VVFIN,tun,tun
:,_,$.,:,--
auf,_,APPR,auf,auf
der,_,ART,der,der
Straße,_,NN,Straße,Straße
.,_,$.,.,--
Nächste,_,ADJA,nächster,Nächste
Woche,_,NN,Woche,Woche
bei,_,APPR,bei,bei
Völlig,_,ADV,völlig,völlig
ineffektiver,_,ADJA,ineffektiv,ineffektiv
Dad,_,NN,Dad,Dad
die,_,ART,der,der
urkomische,_,ADJA,urkomisch,urkomisch
Beerdigungsfolge,_,NN,Beerdigungsfolge,Beerdigungsfolge
.,_,$.,.,--
Ich,_,PPER,ich,ich
finde,_,VVFIN,finden,finden
",",_,"$,",",",--
man,_,PIS,man,man
kann,_,VMFIN,können,können
über,_,APPR,über,über
so,_,ADV,so,so
persönliche,_,ADJA,persönlich,persönlich
Dinge,_,NN,Ding,Ding
nur,_,ADV,nur,nur
sprechen,_,VVINF,sprechen,sprechen
",",_,"$,",",",--
wenn,_,KOUS,wenn,wenn
der,_,ART,der,der
andere,_,PIS,anderer,anderer
das,_,ART,der,der
Verständnis,_,NN,Verständnis,Verständnis
hat,_,VAFIN,haben,haben
.,_,$.,.,--
Deshalb,_,PAV,deshalb,deshalb
schäme,_,VVFIN,schämen,schämen
ich,_,PPER,ich,ich
mich,_,PRF,ich,sich
überhaupt,_,ADV,überhaupt,überhaupt
nicht,_,PTKNEG,nicht,nicht
",",_,"$,",",",--
Ihnen,_,PPER,Sie,ihnen
zu,_,PTKZU,zu,zu
sagen,_,VVINF,sagen,sagen
:,_,$.,:,--
Ohne,_,APPR,ohne,ohne
Babs,_,NE,Babs,Babs
wäre,_,VAFIN,sein,sein
ich,_,PPER,ich,ich
verloren,_,ADJD,verloren,verlieren
.,_,$.,.,--
Das,_,PDS,der,der
ist,_,VAFIN,sein,sein
mir,_,PPER,ich,mir
ganz,_,ADV,ganz,ganz
klar,_,ADJD,klar,klar
geworden,_,VVPP,werden,werden
",",_,"$,",",",--
schon,_,ADV,schon,schon
bei,_,APPR,bei,bei
dieser,_,PDAT,dieser,dieser
kurzen,_,ADJA,kurz,kurz
Trennung,_,NN,Trennung,Trennung
.,_,$.,.,--
Ich,_,PPER,ich,ich
glaube,_,VVFIN,glauben,glauben
",",_,"$,",",",--
das,_,PDS,der,der
wäre,_,VAFIN,sein,sein
ein,_,ART,ein,ein
schlechtes,_,ADJA,schlecht,schlecht
Land,_,NN,Land,Land
",",_,"$,",",",--
um,_,KOUI,um,um
Kinder,_,NN,Kind,Kind
aufzuziehen,_,VVIZU,aufziehen,aufziehen
.,_,$.,.,--
Ich,_,PPER,ich,ich
weiß,_,VVFIN,wissen,wissen
nicht,_,PTKNEG,nicht,nicht
.,_,$.,.,--
-,_,$(,-,--
Wissen,_,VVFIN,wissen,wissen
Sie,_,PPER,Sie,sie
?,_,$.,?,--
Babs,_,NE,Babs,Babs
und,_,KON,und,und
ich,_,PPER,ich,ich
",",_,"$,",",",--
wir,_,PPER,wir,wir
wollten,_,VMFIN,wollen,wollen
am,_,PTKA,am,am
liebsten,_,ADJD,lieb,lieb
gleich,_,ADV,gleich,gleich
Kinder,_,NN,Kind,Kind
haben,_,VAINF,haben,haben
.,_,$.,.,--
Doch,_,KON,doch,doch
dann,_,ADV,dann,dann
kam,_,VVFIN,kommen,kommen
ich,_,PPER,ich,ich
zu,_,APPR,zu,zu
diesem,_,PDAT,dieser,dieser
Job,_,NN,Job,Job
.,_,$.,.,--
Kinder,_,NN,Kind,Kind
...,_,$.,...,--
Zuerst,_,ADV,zuerst,zuerst
dachten,_,VVFIN,denken,denken
wir,_,PPER,wir,wir
an,_,APPR,an,an
