token,tag,tag_STTS,lemma_gold,lemma_pred
Bis,ADP,APPR,bis,Bis
Ende,NOUN,NN,Ende,Ende
2000,NUM,CARD,2000,2000
gab,VERB,VVFIN,geben,gab
es,PRON,PPER,es,es
rund,ADV,ADV,rund,rund
53.000,NUM,CARD,53.000,53.000
Ausbildungsverträge,NOUN,NN,Vertrag,Ausbildungsverträge
in,ADP,APPR,in,in
IT-,NOUN,TRUNC,IT-,IT-
und,CCONJ,KON,und,und
Medienberufen,NOUN,NN,Beruf,Medienberufen
;,PUNCT,$.,;,;
25.000,NUM,CARD,25.000,25.000
dieser,DET,PDAT,dieser,dieser
Ausbildungen,NOUN,NN,Ausbildung,Ausbildungen
wurden,AUX,VAFIN,werden,wurden
erfolgreich,ADJ,ADJD,erfolgreich,erfolgreich
beendet,VERB,VVPP,beenden,beendet
.,PUNCT,$.,.,.
1997,NUM,CARD,1997,1997
waren,AUX,VAFIN,sein,waren
es,PRON,PPER,es,es
dort,ADV,ADV,dort,dort
11.000,NUM,CARD,11.000,11.000
Erstsemester,NOUN,NN,Semester,Erstsemester
",",PUNCT,"$,",",",","
im,_,,_,im
in,ADP,APPR,in,in
dem,DET,ART,der,dem
Wintersemester,NOUN,NN,Semester,Wintersemester
2000/2001,NUM,CARD,2000/2001,2000/2001
bereits,ADV,ADV,bereits,bereits
26.900,NUM,CARD,26.900,26.900
.,PUNCT,$.,.,.
Ein,DET,ART,ein,Ein
Umsatzrückgang,NOUN,NN,Rückgang,Umsatzrückgang
von,ADP,APPR,von,von
43,NUM,CARD,43,43
Prozent,NOUN,NN,Prozent,Prozent
gegenüber,ADP,APPR,gegenüber,gegenüber
dem,DET,ART,dem,dem
Vorjahr,NOUN,NN,Vorjahr,Vorjahr
und,CCONJ,KON,und,und
Entlassungen,NOUN,NN,Entlassung,Entlassungen
von,ADP,APPR,von,von
3900,NUM,CARD,3900,3900
Mitarbeitern,NOUN,NN,Mitarbeiter,Mitarbeitern
:,PUNCT,$.,:,:
Für,ADP,APPR,für,Für
Sun,PROPN,NE,Sun,Sun
Microsystems,PROPN,NE,Microsystems,Microsystems
geht,VERB,VVFIN,gehen,geht
das,DET,ART,das,das
erste,ADJ,ADJA,erste,erste
Quartal,NOUN,NN,Quartal,Quartal
des,DET,ART,des,des
laufenden,ADJ,ADJA,laufenden,laufenden
Geschäftsjahres,NOUN,NN,Geschäftsjahr,Geschäftsjahres
nach,ADP,APPR,nach,nach
eigenen,ADJ,ADJA,eigen,eigenen
Voraussagen,NOUN,NN,Voraussage,Voraussagen
nicht,PART,PTKNEG,nicht,nicht
gut,ADJ,ADJD,gut,gut
aus,ADP,PTKVZ,aus,aus
.,PUNCT,$.,.,.
Licht,NOUN,NN,Licht,Licht
am,_,,_,am
an,ADP,APPR,an,an
dem,DET,ART,der,dem
Ende,NOUN,NN,Ende,Ende
des,DET,ART,des,des
Tunnels,NOUN,NN,Tunnel,Tunnels
erwartet,VERB,VVFIN,erwarten,erwartet
das,DET,ART,das,das
kalifornische,ADJ,ADJA,kalifornisch,kalifornische
Unix-,NOUN,TRUNC,Unix-,Unix-
und,CCONJ,KON,und,und
Server-Unternehmen,NOUN,NN,Unternehmen,Server-Unternehmen
nicht,PART,PTKNEG,nicht,nicht
vor,ADP,APPR,vor,vor
Mitte,NOUN,NN,Mitte,Mitte
des,DET,ART,des,des
kommenden,ADJ,ADJA,kommenden,kommenden
Jahres,NOUN,NN,Jahr,Jahres
.,PUNCT,$.,.,.
Die,DET,ART,die,Die
Ankündigung,NOUN,NN,Ankündigung,Ankündigung
von,ADP,APPR,von,von
9,NUM,CARD,9,9
Prozent,NOUN,NN,Prozent,Prozent
Personalabbau,NOUN,NN,Abbau,Personalabbau
wird,AUX,VAFIN,werden,wird
laut,ADP,APPR,laut,laut
Sun,PROPN,NE,Sun,Sun
auch,ADV,ADV,auch,auch
an,ADP,APPR,an,an
der,DET,ART,der,der
deutschen,ADJ,ADJA,deutsch,deutschen
Niederlassung,NOUN,NN,Niederlassung,Niederlassung
nicht,PART,PTKNEG,nicht,nicht
spurlos,ADJ,ADJD,spurlos,spurlos
vorbei,ADV,ADV,vorbei,vorbei
gehen,VERB,VVINF,gehen,gehen
:,PUNCT,$.,:,:
Derzeit,ADV,ADV,derzeit,Derzeit
prüfe,VERB,VVFIN,prüfen,prüfe
man,PRON,PIS,man,man
",",PUNCT,"$,",",",","
wie,ADV,PWAV,wie,wie
die,DET,ART,die,die
einzelnen,ADJ,ADJA,einzeln,einzelnen
Geschäftsbereiche,NOUN,NN,Bereich,Geschäftsbereiche
verschlankt,VERB,VVPP,verschlanken,verschlankt
werden,AUX,VAINF,werden,werden
sollen,AUX,VMFIN,sollen,sollen
.,PUNCT,$.,.,.
Der,DET,ART,der,Der
nunmehr,ADV,ADV,nunmehr,nunmehr
erwartete,ADJ,ADJA,erwarten,erwartete
Umsatz,NOUN,NN,Umsatz,Umsatz
von,ADP,APPR,von,von
4,NUM,CARD,4,4
Milliarden,NOUN,NN,Milliarde,Milliarden
US-Dollar,NOUN,NN,Dollar,US-Dollar
bedeutet,VERB,VVFIN,bedeuten,bedeutet
gegenüber,ADP,APPR,gegenüber,gegenüber
dem,DET,ART,dem,dem
vorigen,ADJ,ADJA,vorig,vorigen
Quartal,NOUN,NN,Quartal,Quartal
ein,DET,ART,ein,ein
Rückgang,NOUN,NN,Rückgang,Rückgang
von,ADP,APPR,von,von
28,NUM,CARD,28,28
Prozent,NOUN,NN,Prozent,Prozent
.,PUNCT,$.,.,.
Nach,ADP,APPR,nach,Nach
den,DET,ART,den,den
Angriffen,NOUN,NN,Angriff,Angriffen
US-amerikanischer,ADJ,ADJA,amerikanisch,US-amerikanischer
und,CCONJ,KON,und,und
britischer,ADJ,ADJA,britisch,britischer
Streitkräfte,NOUN,NN,Streitkraft,Streitkräfte
auf,ADP,APPR,auf,auf
Stellungen,NOUN,NN,Stellung,Stellungen
in,ADP,APPR,in,in
Afghanistan,PROPN,NE,Afghanistan,Afghanistan
in,ADP,APPR,in,in
der,DET,ART,der,der
Nacht,NOUN,NN,Nacht,Nacht
von,ADP,APPR,von,von
Sonntag,NOUN,NN,Sonntag,Sonntag
auf,ADP,APPR,auf,auf
Montag,NOUN,NN,Montag,Montag
rechnen,VERB,VVFIN,rechnen,rechnen
einige,DET,PIAT,einig,einige
Analysten,NOUN,NN,Analyst,Analysten
mit,ADP,APPR,mit,mit
einer,DET,ART,einer,einer
verbesserten,ADJ,ADJA,verbessern,verbesserten
Situation,NOUN,NN,Situation,Situation
für,ADP,APPR,für,für
die,DET,ART,die,die
US-amerikanische,ADJ,ADJA,amerikanisch,US-amerikanische
Wirtschaft,NOUN,NN,Wirtschaft,Wirtschaft
.,PUNCT,$.,.,.
Die,DET,ART,die,Die
Unsicherheit,NOUN,NN,Unsicherheit,Unsicherheit
an,ADP,APPR,an,an
den,DET,ART,den,den
Märkten,NOUN,NN,Markt,Märkten
und,CCONJ,KON,und,und
in,ADP,APPR,in,in
den,DET,ART,den,den
Unternehmen,NOUN,NN,Unternehmen,Unternehmen
",",PUNCT,"$,",",",","
die,PRON,PRELS,die,die
seit,ADP,APPR,seit,seit
den,DET,ART,den,den
Terrorattacken,NOUN,NN,Attacke,Terrorattacken
vor,ADP,APPR,vor,vor
knapp,ADJ,ADJD,knapp,knapp
vier,NUM,CARD,vier,vier
Wochen,NOUN,NN,Woche,Wochen
herrscht,VERB,VVFIN,herrschen,herrscht
",",PUNCT,"$,",",",","
könnte,AUX,VMFIN,können,könnte
aber,ADV,ADV,aber,aber
nun,ADV,ADV,nun,nun
beendet,VERB,VVPP,beenden,beendet
sein,AUX,VAINF,sein,sein
.,PUNCT,$.,.,.
Andere,ADJ,ADJA,ander,Andere
Analysten,NOUN,NN,Analyst,Analysten
sprechen,VERB,VVFIN,sprechen,sprechen
von,ADP,APPR,von,von
einem,DET,ART,einem,einem
rein,ADV,ADV,rein,rein
"""",PUNCT,$(,"""",""""
patriotischen,ADJ,ADJA,patriotisch,patriotischen
"""",PUNCT,$(,"""",""""
Effekt,NOUN,NN,Effekt,Effekt
auf,ADP,APPR,auf,auf
die,DET,ART,die,die
Kurse,NOUN,NN,Kurs,Kurse
;,PUNCT,$.,;,;
der,DET,ART,der,der
Aufschwung,NOUN,NN,Aufschwung,Aufschwung
dürfte,AUX,VMFIN,dürfen,dürfte
allerdings,ADV,ADV,allerdings,allerdings
nur,ADV,ADV,nur,nur
von,ADP,APPR,von,von
kurzer,ADJ,ADJA,kurz,kurzer
Dauer,NOUN,NN,Dauer,Dauer
sein,AUX,VAINF,sein,sein
und,CCONJ,KON,und,und
neuen,ADJ,ADJA,neu,neuen
Unsicherheiten,NOUN,NN,Sicherheit,Unsicherheiten
weichen,VERB,VVINF,weichen,weichen
.,PUNCT,$.,.,.
Der,DET,ART,der,Der
südkoreanische,ADJ,ADJA,südkoreanisch,südkoreanische
Wirtschaftsexperte,NOUN,NN,Experte,Wirtschaftsexperte
David,PROPN,NE,David,David
Kim,PROPN,NE,Kim,Kim
meinte,VERB,VVFIN,meinen,meinte
gegenüber,ADP,APPR,gegenüber,gegenüber
dem,DET,ART,dem,dem
Wall,PROPN,NE,Wall,Wall
Street,PROPN,NE,Street,Street
Journal,NOUN,NN,Journal,Journal
",",PUNCT,"$,",",",","
je,ADV,ADV,je,je
länger,ADJ,ADJD,länger,länger
die,DET,ART,die,die
Angriffe,NOUN,NN,Angriff,Angriffe
dauerten,VERB,VVFIN,dauern,dauerten
",",PUNCT,"$,",",",","
desto,ADV,ADV,desto,desto
mehr,ADV,ADV,mehr,mehr
würde,AUX,VAFIN,werden,würde
sich,PRON,PRF,sich,sich
die,DET,ART,die,die
Erholung,NOUN,NN,Erholung,Erholung
der,DET,ART,der,der
US-amerikanischen,ADJ,ADJA,amerikanisch,US-amerikanischen
Wirtschaft,NOUN,NN,Wirtschaft,Wirtschaft
verzögern,VERB,VVINF,verzögern,verzögern
.,PUNCT,$.,.,.
Am,_,,_,Am
An,ADP,APPR,an,An
dem,DET,ART,der,dem
Sonntag,NOUN,NN,Sonntag,Sonntag
gegen,ADP,APPR,gegen,gegen
22.50,NUM,CARD,22.50,22.50
Uhr,NOUN,NN,Uhr,Uhr
(,PUNCT,$(,(,(
Ortszeit,NOUN,NN,Ortszeit,Ortszeit
Afghanistan,PROPN,NE,Afghanistan,Afghanistan
),PUNCT,$(,),)
flogen,VERB,VVFIN,fliegen,flogen
US-amerikanische,ADJ,ADJA,amerikanisch,US-amerikanische
und,CCONJ,KON,und,und
britische,ADJ,ADJA,britisch,britische
Kampfflugzeuge,NOUN,NN,Flugzeug,Kampfflugzeuge
und,CCONJ,KON,und,und
Marschflugkörper,NOUN,NN,Körper,Marschflugkörper
erste,ADJ,ADJA,NULL,erste
Angriffe,NOUN,NN,Angriff,Angriffe
auf,ADP,APPR,auf,auf
die,DET,ART,die,die
afghanischen,ADJ,ADJA,afghanisch,afghanischen
Städte,NOUN,NN,Stadt,Städte
Kabul,PROPN,NE,Kabul,Kabul
",",PUNCT,"$,",",",","
Kandahar,PROPN,NE,Kandahar,Kandahar
und,CCONJ,KON,und,und
Dschalalabad,NOUN,NN,unknown,Dschalalabad
.,PUNCT,$.,.,.
Bundeskanzler,NOUN,NN,Kanzler,Bundeskanzler
Gerhard,PROPN,NE,Gerhard,Gerhard
Schröder,PROPN,NE,Schröder,Schröder
sagte,VERB,VVFIN,sagen,sagte
vorbehaltlose,ADJ,ADJA,vorbehaltlos,vorbehaltlose
Unterstützung,NOUN,NN,Unterstützung,Unterstützung
zu,ADP,PTKVZ,zu,zu
.,PUNCT,$.,.,.
Osama,PROPN,NE,Osama,Osama
bin,PROPN,NE,bin,bin
Laden,PROPN,NE,Laden,Laden
rief,VERB,VVFIN,rufen,rief
in,ADP,APPR,in,in
einer,DET,ART,einer,einer
offensichtlich,ADJ,ADJD,offensichtlich,offensichtlich
vorbereiteten,ADJ,ADJA,vorbereiten,vorbereiteten
Erklärung,NOUN,NN,Erklärung,Erklärung
nach,ADP,APPR,nach,nach
den,DET,ART,den,den
Angriffen,NOUN,NN,Angriff,Angriffen
zum,_,,_,zum
zu,ADP,APPR,zu,zu
dem,DET,ART,der,dem
"""",PUNCT,$(,"""",""""
Heiligen,ADJ,ADJA,heilig,Heiligen
Krieg,NOUN,NN,Krieg,Krieg
"""",PUNCT,$(,"""",""""
auf,ADP,PTKVZ,auf,auf
;,PUNCT,$.,;,;
die,DET,ART,die,die
Taliban,NOUN,NN,Taliban,Taliban
kündigten,VERB,VVFIN,kündigen,kündigten
an,ADP,PTKVZ,an,an
",",PUNCT,"$,",",",","
man,PRON,PIS,man,man
werde,AUX,VAFIN,werden,werde
die,DET,ART,die,die
USA,PROPN,NE,USA,USA
ebenso,ADV,ADV,so,ebenso
wie,CCONJ,KOKOM,wie,wie
früher,ADJ,ADJD,früher,früher
die,DET,ART,die,die
russischen,ADJ,ADJA,russisch,russischen
Invasionstruppen,NOUN,NN,Truppe,Invasionstruppen
bekämpfen,VERB,VVINF,bekämpfen,bekämpfen
.,PUNCT,$.,.,.
Bei,ADP,APPR,bei,Bei
den,DET,ART,den,den
