token,tag,tag_STTS,lemma_gold,lemma_pred
Gott,_,NN,Gott,Gott
einen,_,ART,ein,einen
Freund,_,NN,Freund,Freund
und,_,KON,und,und
Fürsorger,_,NN,Fürsorger,Fürsorger
",",_,"$,",",",","
barmherzig,_,ADJD,barmherzig,barmherzig
und,_,KON,und,und
gnädig,_,ADJD,gnädig,gnädig
",",_,"$,",",",","
und,_,KON,und,und
formten,_,VVFIN,formen,formten
damit,_,PAV,damit,damit
mein,_,PPOSAT,mein,mein
Weltbild,_,NN,Weltbild,Weltbild
.,_,$.,.,.
Meine,_,PPOSAT,mein,Meine
Erziehung,_,NN,Erziehung,Erziehung
hatte,_,VAFIN,haben,hatte
weitere,_,ADJA,weit,weitere
Vorteile,_,NN,Vorteil,Vorteile
.,_,$.,.,.
Eins,_,PIS,einer,Eins
von,_,APPR,von,von
11,_,CARD,11,11
Kindern,_,NN,Kind,Kindern
zu,_,PTKZU,zu,zu
sein,_,VAINF,sein,sein
",",_,"$,",",",","
lehrt,_,VVFIN,lehren,lehrt
einem,_,PIS,einer,einem
diplomatisches,_,ADJA,diplomatisch,diplomatisches
Geschick,_,NN,Geschick,Geschick
.,_,$.,.,.
Den,_,ART,der,Den
Kuratoren,_,NN,Kurator,Kuratoren
war,_,VAFIN,sein,war
aufgefallen,_,VVPP,auffallen,aufgefallen
",",_,"$,",",",","
dass,_,KOUS,dass,dass
ein,_,ART,ein,ein
Wort,_,NN,Wort,Wort
durchweg,_,ADV,durchweg,durchweg
ausgekratzt,_,VVPP,auskratzen,ausgekratzt
und,_,KON,und,und
überschrieben,_,VVPP,überschreiben,überschrieben
war,_,VAFIN,sein,war
.,_,$.,.,.
Das,_,ART,der,Das
darüber,_,PAV,darüber,darüber
geschriebene,_,ADJA,geschrieben,geschriebene
Wort,_,NN,Wort,Wort
lautet,_,VVFIN,lauten,lautet
"""",_,$(,"""",""""
Bürger,_,NN,Bürger,Bürger
"""",_,$(,"""",""""
.,_,$.,.,.
Vielleicht,_,ADV,vielleicht,Vielleicht
erraten,_,VVFIN,erraten,erraten
Sie,_,PPER,Sie,Sie
",",_,"$,",",",","
was,_,PWS,was,was
darunter,_,PAV,darunter,darunter
stand,_,VVFIN,stehen,stand
.,_,$.,.,.
"""",_,$(,"""",""""
