token,tag,tag_STTS,lemma_gold,lemma_pred
Biberfallen,NOUN,NN,Biberfalle,Biberfalle
bekommen,VERB,VVPP,bekommen,bekommen
.,PUNCT,$.,.,.
-,PUNCT,$(,-,Du
Konzentriere,VERB,VVIMP,konzentrieren,haben
dich,PRON,PRF,du,es
lieber,ADV,ADV,lieber,ihm
da,ADV,ADV,da,niemals
drauf,ADV,PAV,drauf,beibringen
.,PUNCT,$.,.,.
Kommt,VERB,VVIMP,kommen,Kommen
mit,ADP,APPR,mit,mit
mir,PRON,PPER,ich,ich
.,PUNCT,$.,.,.
Wisst,VERB,VVFIN,wissen,Wissen
ihr,PRON,PPER,ihr,Sie
",",PUNCT,"$,",",",","
wie,ADV,PWAV,wie,wie
wertvoll,ADJ,ADJD,wertvoll,wertvoll
diese,DET,PDAT,dieser,diese
Mohnblumen,NOUN,NN,Mohnblume,Mohnblume
waren,AUX,VAFIN,sein,sein
?,PUNCT,$.,?,?
In,ADP,APPR,in,sagen
Rauch,NOUN,NN,Rauch,s
aufgegangen,VERB,VVPP,aufgehen,ihr
.,PUNCT,$.,.,!
-,PUNCT,$(,-,Die
Was,PRON,PWS,was,O'Halloran
?,PUNCT,$.,?,.
Hat,AUX,VAFIN,haben,haben
sie,PRON,PPER,sie,sie
jemand,PRON,PIS,jemand,jemand
angezündet,VERB,VVPP,anzünden,anzünden
?,PUNCT,$.,?,?
-,PUNCT,$(,-,-
Ja,PART,PTKANT,ja,ja
.,PUNCT,$.,.,.
Betrunkene,ADJ,ADJA,betrunken,Betrunken
irische,ADJ,ADJA,irisch,irisch
Familie,NOUN,NN,Familie,Familie
",",PUNCT,"$,",",",","
die,DET,ART,der,die
Straße,NOUN,NN,Straße,Straße
hoch,ADV,ADV,hoch,hoch
.,PUNCT,$.,.,.
Die,DET,ART,der,Die
O'Hallorans,PROPN,NE,O'Halloran,O'Halloran
.,PUNCT,$.,.,.
Warum,ADV,PWAV,warum,Warum
?,PUNCT,$.,?,?
Was,PRON,PWS,was,Was
hast,AUX,VAFIN,haben,haben
du,PRON,PPER,du,du
getan,VERB,VVPP,tun,tun
",",PUNCT,"$,",",",","
um,SCONJ,KOUI,um,um
sie,PRON,PPER,sie,sie
zu,PART,PTKZU,zu,zu
verärgern,VERB,VVINF,verärgern,verärgern
?,PUNCT,$.,?,?
-,PUNCT,$(,-,-
Arbeitet,VERB,VVFIN,arbeiten,arbeiten
sie,PRON,PPER,sie,sie
nicht,PART,PTKNEG,nicht,nicht
für,ADP,APPR,für,für
dich,PRON,PPER,du,du
",",PUNCT,"$,",",",","
Vince,PROPN,NE,Vince,Vince
?,PUNCT,$.,?,?
-,PUNCT,$(,-,-
Ja,PART,PTKANT,ja,ja
",",PUNCT,"$,",",",","
allerdings,ADV,ADV,allerdings,allerdings
.,PUNCT,$.,.,.
Und,CONJ,KON,und,und
bei,ADP,APPR,bei,bei
E,NOUN,NN,E,e
einfach,ADV,ADV,einfach,einfach
den,DET,ART,der,der
Hörer,NOUN,NN,Hörer,Hörer
aufzulegen,VERB,VVIZU,auflegen,auflegen
",",PUNCT,"$,",",",","
muss,VERB,VMFIN,müssen,müssen
ziemlich,ADV,ADV,ziemlich,ziemlich
entmannend,ADJ,ADJD,entmannend,entmannend
gewesen,AUX,VAPP,sein,sein
sein,AUX,VAFIN,sein,sein
?,PUNCT,$.,?,?
Fühlte,VERB,VVFIN,fühlen,und
sich,PRON,PRF,sich,bei
an,PART,PTKVZ,an,e
",",PUNCT,"$,",",",einfach
wie,SCONJ,KOUS,wie,der
zum,ADP,APPRART,zu,Hörer
Direktor,NOUN,NN,Direktor,auflegen
Reeve,PROPN,NE,Reeve,","
ins,ADP,APPRART,in,müssen
Büro,NOUN,NN,Büro,ziemlich
gerufen,VERB,VVPP,rufen,entmannend
zu,PART,PTKZU,zu,sein
werden,AUX,VAINF,werden,sein
.,PUNCT,$.,.,?
Genauso,ADV,ADV,genauso,Genau
wie,CONJ,KOKOM,wie,wie
er,PRON,PPER,er,er
",",PUNCT,"$,",",",","
werde,AUX,VAFIN,werden,werden
ich,PRON,PPER,ich,ich
ihr,PRON,PPER,sie,sie
sagen,VERB,VVINF,sagen,sagen
",",PUNCT,"$,",",",","
wie,ADV,PWAV,wie,wie
es,PRON,PPER,es,es
ist,AUX,VAFIN,sein,sein
.,PUNCT,$.,.,.
Mach,VERB,VVIMP,machen,machen
das,PRON,PDS,der,das
bitte,PART,PTKANT,bitte,bitte
",",PUNCT,"$,",",",","
denn,CONJ,KON,denn,denn
ich,PRON,PPER,ich,ich
mag,VERB,VMFIN,mögen,mag
ihr,PRON,PPER,sie,sie
nicht,PART,PTKNEG,nicht,nicht
aus,ADP,APPR,aus,aus
dem,DET,ART,der,dem
Weg,NOUN,NN,Weg,Weg
gehen,VERB,VVINF,gehen,gehen
.,PUNCT,$.,.,.
Kein,DET,PIAT,kein,kein
weiteres,ADJ,ADJA,weiterer,weiter
Ausweichen,NOUN,NN,Ausweichen,ausweichen
.,PUNCT,$.,.,.
Wir,PRON,PPER,wir,Wir
werden,AUX,VAFIN,werden,werden
ihr,PRON,PPER,sie,sie
sagen,VERB,VVINF,sagen,sagen
",",PUNCT,"$,",",",","
wir,PRON,PPER,wir,wir
machen,VERB,VVFIN,machen,machen
keinen,DET,PIAT,kein,kein
Film,NOUN,NN,Film,Film
über,ADP,APPR,über,über
irgendwas,PRON,PIS,irgendwas,irgendwas
",",PUNCT,"$,",",",","
bis,SCONJ,KOUS,bis,bis
die,DET,ART,der,der
Kameras,NOUN,NN,Kamera,Kamera
tatsächlich,ADV,ADV,tatsächlich,tatsächlich
für,ADP,APPR,für,für
"""",PUNCT,$(,"""",
Medellin,PROPN,NE,Medellin,Medellin
"""",PUNCT,$(,"""",
anlaufen,VERB,VVFIN,anlaufen,anlaufen
.,PUNCT,$.,.,.
Sie,PRON,PPER,sie,sie
wird,AUX,VAFIN,werden,werden
angepisst,ADJ,ADJD,angepisst,anpöbeln
sein,AUX,VAINF,sein,sein
",",PUNCT,"$,",",",","
wenn,SCONJ,KOUS,wenn,wenn
sie,PRON,PPER,sie,sie
denkt,VERB,VVFIN,denken,denken
",",PUNCT,"$,",",",","
du,PRON,PPER,du,du
nimmst,VERB,VVFIN,nehmen,nehmen
Ari,PROPN,NE,Ari,Ari
ernst,PART,PTKVZ,ernst,ernst
.,PUNCT,$.,.,.
Er,PRON,PPER,er,Er
sieht,VERB,VVFIN,sehen,sehen
wie,CONJ,KOKOM,wie,wie
Frankenstein,PROPN,NE,Frankenstein,Frankenstein
aus,PART,PTKVZ,aus,aus
.,PUNCT,$.,.,.
Immerhin,ADV,ADV,immerhin,immerhin
läuft,VERB,VVFIN,laufen,laufen
er,PRON,PPER,er,er
ohne,ADP,APPR,ohne,ohne
Krücken,NOUN,NN,Krücke,Krücke
.,PUNCT,$.,.,.
Ja,PART,PTKANT,ja,Ja
",",PUNCT,"$,",",",","
ich,PRON,PPER,ich,ich
dachte,VERB,VVFIN,denken,denken
",",PUNCT,"$,",",",","
er,PRON,PPER,er,er
wäre,AUX,VAFIN,sein,sein
glücklicher,ADJ,ADJD,glücklich,glücklich
darüber,ADV,PAV,darüber,darüber
.,PUNCT,$.,.,.
Ich,PRON,PPER,ich,Ich
bin,AUX,VAFIN,sein,sein
glücklicher,ADJ,ADJD,glücklich,glücklich
darüber,ADV,PAV,darüber,darüber
.,PUNCT,$.,.,.
Wie,ADV,PWAV,wie,Wie
geht,VERB,VVFIN,gehen,gehen
es,PRON,PPER,es,sein
dir,PRON,PPER,du,du
",",PUNCT,"$,",",",","
Maggie,PROPN,NE,Maggie,Maggie
?,PUNCT,$.,?,?
Langer,ADJ,ADJA,lang,Lang
Tag,NOUN,NN,Tag,Tag
.,PUNCT,$.,.,.
Sieht,VERB,VVFIN,sehen,Sehen
so,ADV,ADV,so,so
aus,PART,PTKVZ,aus,aus
",",PUNCT,"$,",",",","
als,SCONJ,KOUS,als,als
fängt,VERB,VVFIN,fangen,fangen
mein,DET,PPOSAT,mein,mein
Tag,NOUN,NN,Tag,Tag
gerade,ADV,ADV,gerade,gerade
an,PART,PTKVZ,an,an
.,PUNCT,$.,.,.
Hal,PROPN,NE,Hal,hal
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Die,DET,ART,der,die
Vaginoplastie,NOUN,NN,Vaginoplastie,Vaginoplastie
.,PUNCT,$.,.,.
Wird,AUX,VAFIN,werden,Werden
die,DET,ART,der,der
Vaginoplastie,NOUN,NN,Vaginoplastie,Vaginoplastik
separat,ADJ,ADJD,separat,separat
gemacht,VERB,VVPP,machen,machen
?,PUNCT,$.,?,?
Genau,ADV,ADV,genau,genau
.,PUNCT,$.,.,.
Das,PRON,PDS,der,Das
wird,AUX,VAFIN,werden,werden
einzeln,ADJ,ADJD,einzeln,einzeln
gemacht,VERB,VVPP,machen,machen
.,PUNCT,$.,.,.
Ich,PRON,PPER,ich,Ich
möchte,VERB,VMFIN,mögen,möchten
nicht,PART,PTKNEG,nicht,nicht
mehr,ADV,ADV,mehr,mehr
als,CONJ,KOKOM,als,als
nötig,ADJ,ADJD,nötig,nötig
unter,ADP,APPR,unter,unter
Narkose,NOUN,NN,Narkose,Narkose
gesetzt,VERB,VVPP,setzen,setzen
werden,AUX,VAINF,werden,werden
.,PUNCT,$.,.,.
Ich,PRON,PPER,ich,Ich
bekomme,VERB,VVFIN,bekommen,bekommen
eine,DET,ART,ein,ein
Narkose,NOUN,NN,Narkose,Narkose
",",PUNCT,"$,",",",","
und,CONJ,KON,und,und
dann,ADV,ADV,dann,dann
noch,ADV,ADV,noch,noch
eine,PRON,PIS,einer,ein
?,PUNCT,$.,?,?
Es,PRON,PPER,es,Es
ist,AUX,VAFIN,sein,sein
ein,DET,ART,ein,ein
schwerer,ADJ,ADJA,schwer,schwer
Eingriff,NOUN,NN,Eingriff,Eingriff
mit,ADP,APPR,mit,mit
einer,DET,ART,ein,einer
langen,ADJ,ADJA,lang,lang
Rekonvaleszenz,NOUN,NN,Rekonvaleszenz,Rekonvaleszenz
.,PUNCT,$.,.,.
Außerdem,ADV,PAV,außerdem,Außerdem
brauchen,VERB,VVFIN,brauchen,brauchen
wir,PRON,PPER,wir,wir
dafür,ADV,PAV,dafür,dafür
einen,DET,ART,ein,ein
Spezialisten,NOUN,NN,Spezialist,Spezialist
.,PUNCT,$.,.,.
Aufregend,ADJ,ADJD,aufregend,aufregend
.,PUNCT,$.,.,.
Ja,PART,PTKANT,ja,ja
",",PUNCT,"$,",",",","
das,PRON,PDS,der,das
ist,AUX,VAFIN,sein,sein
es,PRON,PPER,es,es
in,ADP,APPR,in,in
der,DET,ART,der,der
Tat,NOUN,NN,Tat,Tat
.,PUNCT,$.,.,.
-,PUNCT,$(,-,oh
Oh,INTJ,ITJ,oh,","
Gott,NOUN,NN,Gott,sie
.,PUNCT,$.,.,...
Weißt,VERB,VVFIN,wissen,-
du,PRON,PPER,du,Konzentrieren
",",PUNCT,"$,",",",du
wovon,ADV,PWAV,wovon,gut
ich,PRON,PPER,ich,da
rede,VERB,VVFIN,reden,drauf
?,PUNCT,$.,?,.
-,PUNCT,$(,-,-
Verstehst,VERB,VVFIN,verstehen,Verstehen
du,PRON,PPER,du,du
mich,PRON,PPER,ich,ich
?,PUNCT,$.,?,?
-,PUNCT,$(,-,-
Dad,PROPN,NE,Dad,Dad
",",PUNCT,"$,",",",","
das,PRON,PDS,der,das
reicht,VERB,VVFIN,reichen,reichen
!,PUNCT,$.,!,!
Ich,PRON,PPER,ich,Ich
gehe,VERB,VVFIN,gehen,gehen
",",PUNCT,"$,",",",","
ok,ADV,ADV,ok,ok
.,PUNCT,$.,.,.
Ok,ADV,ADV,ok,Ok
.,PUNCT,$.,.,.
Gut,ADJ,ADJD,gut,gut
.,PUNCT,$.,.,.
Warte,VERB,VVIMP,warten,Warten
...,PUNCT,$.,...,...
Ausweise,NOUN,NN,Ausweis,Ausweis
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Hi,INTJ,ITJ,hi,ja
.,PUNCT,$.,.,.
Echt,ADV,ADV,echt,echt
jetzt,ADV,ADV,jetzt,jetzt
?,PUNCT,$.,?,?
Ja,PART,PTKANT,ja,Ja
",",PUNCT,"$,",",",","
Baby,PROPN,NE,Baby,Baby
",",PUNCT,"$,",",",","
man,PRON,PIS,man,mann
kann,VERB,VMFIN,können,können
euer,DET,PPOSAT,euer,euer
Alter,NOUN,NN,Alter,Alters
kaum,ADV,ADV,kaum,kaum
noch,ADV,ADV,noch,noch
schätzen,VERB,VVINF,schätzen,schätzen
",",PUNCT,"$,",",",","
wisst,VERB,VVFIN,wissen,wissen
ihr,PRON,PPER,ihr,ihr
.,PUNCT,$.,.,.
Ja,PART,PTKANT,ja,Ja
",",PUNCT,"$,",",",","
bitte,PART,PTKANT,bitte,bitten
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Der,DET,ART,der,Der
Abend,NOUN,NN,Abend,Abend
gefällt,VERB,VVFIN,gefallen,gefallen
mir,PRON,PPER,ich,ich
jetzt,ADV,ADV,jetzt,jetzt
schon,ADV,ADV,schon,schon
.,PUNCT,$.,.,.
Rachel,PROPN,NE,Rachel,sie
?,PUNCT,$.,?,sehen
-,PUNCT,$(,-,-
Ja,PART,PTKANT,ja,Ja
",",PUNCT,"$,",",",","
das,PRON,PDS,der,der
bin,AUX,VAFIN,sein,sein
ich,PRON,PPER,ich,ich
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Vielen,DET,PIAT,vieler,viel
Dank,NOUN,NN,Dank,danken
.,PUNCT,$.,.,.
Es,PRON,PPER,es,Es
gefällt,VERB,VVFIN,gefallen,gefallen
mir,PRON,PPER,ich,ich
viel,ADV,ADV,viel,viel
besser,ADJ,ADJD,gut,besser
",",PUNCT,"$,",",",","
wenn,SCONJ,KOUS,wenn,wenn
wir,PRON,PPER,wir,wir
einer,DET,ART,ein,ein
Meinung,NOUN,NN,Meinung,Meinung
sind,AUX,VAFIN,sein,sein
.,PUNCT,$.,.,.
Ihnen,PRON,PPER,Sie,ihn
nicht,PART,PTKNEG,nicht,nicht
?,PUNCT,$.,?,?
Der,DET,ART,der,Der
Text,NOUN,NN,Text,Text
des,DET,ART,der,des
Kosst,PROPN,NE,Kosst,Kosst
Amojan,PROPN,NE,Amojan,Amojan
",",PUNCT,"$,",",",","
wie,SCONJ,KOUS,wie,wie
Sie,PRON,PPER,Sie,sie
wünschten,VERB,VVFIN,wünschen,wünschen
.,PUNCT,$.,.,.
Sehr,ADV,ADV,sehr,sehr
gut,ADJ,ADJD,gut,gut
.,PUNCT,$.,.,.
Also,ADV,ADV,also,Also
?,PUNCT,$.,?,?
Legen,VERB,VVIMP,legen,Legen
Sie,PRON,PPER,Sie,sie
ihn,PRON,PPER,er,er
auf,ADP,APPR,auf,auf
meinen,DET,PPOSAT,mein,mein
Schreibtisch,NOUN,NN,Schreibtisch,Schreibtisch
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Eminenz,NOUN,NN,Eminenz,Eminenz
",",PUNCT,"$,",",",","
darf,VERB,VMFIN,dürfen,dürfen
ich,PRON,PPER,ich,ich
offen,ADJ,ADJD,offen,offen
sprechen,VERB,VVINF,sprechen,sprechen
?,PUNCT,$.,?,?
-,PUNCT,$(,-,-
Wenn,SCONJ,KOUS,wenn,Wenn
es,PRON,PPER,es,es
sein,AUX,VAINF,sein,sein
muss,VERB,VMFIN,müssen,müssen
.,PUNCT,$.,.,.
Dieses,DET,PDAT,dieser,diese
Buch,NOUN,NN,Buch,Buch
wurde,AUX,VAFIN,werden,werden
seit,ADP,APPR,seit,seit
700,NUM,CARD,700,700
Jahren,NOUN,NN,Jahr,Jahr
nicht,PART,PTKNEG,nicht,nicht
mehr,ADV,ADV,mehr,mehr
aus,ADP,APPR,aus,aus
den,DET,ART,der,der
Archiven,NOUN,NN,Archiv,Archiv
geholt,VERB,VVPP,holen,holen
.,PUNCT,$.,.,.
Was,PRON,PWS,was,Was
wollen,VERB,VMFIN,wollen,wollen
Sie,PRON,PPER,Sie,Sie
damit,ADV,PAV,damit,dammt
sagen,VERB,VVINF,sagen,sagen
?,PUNCT,$.,?,?
Er,PRON,PPER,er,Er
hat,AUX,VAFIN,haben,haben
dich,PRON,PPER,du,dich
gebraucht,VERB,VVPP,brauchen,gebrauchen
",",PUNCT,"$,",",",","
und,CONJ,KON,und,und
du,PRON,PPER,du,du
hast,AUX,VAFIN,haben,haben
ihn,PRON,PPER,er,ihn
im,ADP,APPRART,in,im
Stich,NOUN,NN,Stich,Stich
gelassen,VERB,VVPP,lassen,lassen
.,PUNCT,$.,.,.
-,PUNCT,$(,-,-
Mom,PROPN,NE,Mom,Mom
",",PUNCT,"$,",",",","
Dad,PROPN,NE,Dad,Dad
",",PUNCT,"$,",",",","
helft,VERB,VVIMP,helfen,helfen
mir,PRON,PPER,ich,ich
!,PUNCT,$.,!,!
-,PUNCT,$(,-,-
Schatz,NOUN,NN,Schatz,Schatz
.,PUNCT,$.,.,.
Eddie,PROPN,NE,Eddie,Eddie
wollte,VERB,VMFIN,wollen,wollen
den,DET,ART,der,der
Brand,NOUN,NN,Brand,Brand
in,ADP,APPR,in,in
sich,PRON,PRF,sich,sich
löschen,VERB,VVINF,löschen,löschen
",",PUNCT,"$,",",",","
indem,SCONJ,KOUS,indem,indem
er,PRON,PPER,er,er
in,ADP,APPR,in,in
den,DET,ART,der,der
Fluss,NOUN,NN,Fluss,Fluss
sprang,VERB,VVFIN,springen,springen
.,PUNCT,$.,.,.
Es,PRON,PPER,es,Es
ist,AUX,VAFIN,sein,sein
das,DET,ART,der,das
Beste,NOUN,NN,Beste,Beste
",",PUNCT,"$,",",",","
wenn,SCONJ,KOUS,wenn,wenn
wir,PRON,PPER,wir,wir
uns,PRON,PPER,wir,uns
in,ADP,APPR,in,in
diesen,DET,PDAT,dieser,diese
Dingen,NOUN,NN,Ding,Sache
nicht,PART,PTKNEG,nicht,nicht
einmischen,VERB,VVFIN,einmischen,einmischen
.,PUNCT,$.,.,.
Aber,ADV,ADV,aber,Aber
er,PRON,PPER,er,er
kann,VERB,VMFIN,können,können
nicht,PART,PTKNEG,nicht,nicht
schwimmen,VERB,VVINF,schwimmen,schwimmen
.,PUNCT,$.,.,.
Du,PRON,PPER,du,Gut
hast,AUX,VAFIN,haben,","
es,PRON,PPER,es,ich
ihm,PRON,PPER,er,haben
nie,ADV,ADV,nie,sie
beigebracht,VERB,VVPP,beibringen,vergessen
.,PUNCT,$.,.,!
Lass,VERB,VVIMP,lassen,und
ihn,PRON,PPER,er,bei
das,PRON,PDS,der,e
lernen,VERB,VVINF,lernen,einfach
",",PUNCT,"$,",",",der
wie,SCONJ,KOUS,wie,Hörer
ich,PRON,PPER,ich,auflegen
es,PRON,PPER,es,","
tat,VERB,VVFIN,tun,müssen
:,PUNCT,$.,:,ziemlich
auf,ADP,APPR,auf,entmannend
der,DET,ART,der,sein
Straße,NOUN,NN,Straße,sein
.,PUNCT,$.,.,?
Nächste,ADJ,ADJA,nächster,Nächster
Woche,NOUN,NN,Woche,Woche
bei,ADP,APPR,bei,bei
Völlig,ADV,ADV,völlig,Völlig
ineffektiver,ADJ,ADJA,ineffektiv,ineffektiv
Dad,NOUN,NN,Dad,Vater
die,DET,ART,der,die
urkomische,ADJ,ADJA,urkomisch,urkomisch
Beerdigungsfolge,NOUN,NN,Beerdigungsfolge,Beerdigungsfolge
.,PUNCT,$.,.,.
Ich,PRON,PPER,ich,Ich
finde,VERB,VVFIN,finden,finden
",",PUNCT,"$,",",",","
man,PRON,PIS,man,Mann
kann,VERB,VMFIN,können,können
über,ADP,APPR,über,über
so,ADV,ADV,so,so
persönliche,ADJ,ADJA,persönlich,persönlich
Dinge,NOUN,NN,Ding,Ding
nur,ADV,ADV,nur,nur
sprechen,VERB,VVINF,sprechen,sprechen
",",PUNCT,"$,",",",","
wenn,SCONJ,KOUS,wenn,wenn
der,DET,ART,der,der
andere,PRON,PIS,anderer,anderer
das,DET,ART,der,das
Verständnis,NOUN,NN,Verständnis,Verständnis
hat,AUX,VAFIN,haben,haben
.,PUNCT,$.,.,.
Deshalb,ADV,PAV,deshalb,deshalb
schäme,VERB,VVFIN,schämen,schämen
ich,PRON,PPER,ich,ich
mich,PRON,PRF,ich,mich
überhaupt,ADV,ADV,überhaupt,überhaupt
nicht,PART,PTKNEG,nicht,nicht
",",PUNCT,"$,",",",","
Ihnen,PRON,PPER,Sie,Ihnen
zu,PART,PTKZU,zu,zu
sagen,VERB,VVINF,sagen,sagen
:,PUNCT,$.,:,:
Ohne,ADP,APPR,ohne,ohne
Babs,PROPN,NE,Babs,Bab
wäre,AUX,VAFIN,sein,werden
ich,PRON,PPER,ich,ich
verloren,ADJ,ADJD,verloren,verlieren
.,PUNCT,$.,.,.
Das,PRON,PDS,der,Das
ist,AUX,VAFIN,sein,sein
mir,PRON,PPER,ich,mir
ganz,ADV,ADV,ganz,ganz
klar,ADJ,ADJD,klar,klar
geworden,VERB,VVPP,werden,werden
",",PUNCT,"$,",",",","
schon,ADV,ADV,schon,schon
bei,ADP,APPR,bei,bei
dieser,DET,PDAT,dieser,diese
kurzen,ADJ,ADJA,kurz,kurz
Trennung,NOUN,NN,Trennung,Trennung
.,PUNCT,$.,.,.
Ich,PRON,PPER,ich,Ich
